True_Regime,Pattern,F_T,F_S,F_I,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R1,Composite,0.99985252780192,0.9977314376348309,0.9073476105973909,48,50,48.0,96.0,500,0.32869613846585316,2.2991073748808076e-05,18.376021998276386,4.069912059458299,0.8749641439644175,,,
R2,Seasonal,0.8600651221554877,0.9972197517505301,0.9210007328607781,48,50,48.0,96.0,500,0.0,0.0,29.104795785174247,7.945215970861409,1.4348985359049995,,,
R3,Stationary_AR,0.27155022196454326,0.568820856220446,0.6277915045357958,None,31,,,500,0.0,0.0,0.0,0.0,5.0,0.5624725882257946,,
R4,Trending_MeanShift,0.999937500565008,0.9997454373166178,0.0,None,250,,,500,,,0.0,0.0,0.9514174512690209,,250.0,
R1,Composite,0.9997868023282576,0.9977057946907378,0.9350373004033334,12,12,12.0,24.0,500,0.3459400603292907,-2.9300586411074634e-05,20.445206121013115,7.249206222990505,1.0975078326816659,,,
R2,Seasonal,0.9376106142088574,0.9985240808729025,0.9243860262795844,12,12,12.0,24.0,500,0.0,0.0,26.36680672683638,7.285009487542394,0.7406514851850587,,,
R3,Stationary_AR,0.3130270500860468,0.40923195145241775,0.5644600293279687,None,12,,,500,0.0,0.0,0.0,0.0,5.0,0.4653082403451193,,
R4,Trending_MeanShift,0.999972786009606,0.9998912151744065,0.0,None,250,,,500,,,0.0,0.0,0.6103876537814442,,250.0,
R1,Composite,0.9999018026013018,0.9979528491369014,0.9164926675226727,24,24,24.0,48.0,500,0.358691761245303,3.365392217175919e-05,16.54330988802176,4.590231416948024,0.7786457556854782,,,
R2,Seasonal,0.9613658532289668,0.9976698406937109,0.9701871178807178,24,24,24.0,48.0,500,0.0,0.0,22.72199534286434,11.903278013347311,1.2123664736613333,,,
R3,Stationary_AR,0.003468974374579714,0.7609007121900113,0.7715742150630209,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.5893144671756843,,
R4,Trending_MeanShift,0.9999446863168989,0.9997787044845847,0.0,None,250,,,500,,,0.0,0.0,1.0100090862175666,,250.0,
R1,Composite,0.9998178263884083,0.9972497927085293,0.923123922777495,36,36,36.0,72.0,500,-0.2748443372208907,1.3577554348741075e-05,14.082791555964343,4.6602522743679735,0.8212948648112696,,,
R2,Seasonal,0.9729860615918737,0.9991128570202058,0.9777543722703919,36,36,36.0,72.0,500,0.0,0.0,28.454959379134706,10.762707893105679,0.8569777991407573,,,
R3,Stationary_AR,0.30637224497070425,0.3974895596701493,0.5183629113028053,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.4275042611660908,,
R4,Trending_MeanShift,0.9998350120847169,0.9993347825304975,0.0,None,250,,,500,,,0.0,0.0,1.0354005254314695,,250.0,
R1,Composite,0.9998468242722787,0.9985014763701848,0.8386478445319469,12,12,12.0,24.0,500,0.3214073770021676,1.5096126280573713e-05,21.42033650660246,3.4478055972230695,0.9233272206474025,,,
R2,Seasonal,0.9792075044519264,0.9974455896171583,0.9772544317263497,12,12,12.0,24.0,500,0.0,0.0,16.23297370712733,10.931535398737342,0.7876788913839122,,,
R3,Stationary_WN,0.4771252337118602,0.10190071471230866,0.17832555099940772,None,2,,,500,0.0,0.0,0.0,0.0,7.527453517406286,,,
R4,Trending_MeanShift,0.999971594482066,0.9998868939523416,0.0,None,250,,,500,,,0.0,0.0,0.7582999382604664,,250.0,
R1,Composite,0.9991146966672216,0.9917049532266515,0.8898008041139667,36,36,36.0,72.0,500,-0.2427956900960143,4.8195787432205535e-05,14.630479689512317,6.93517894599037,1.3987504289042505,,,
R2,Seasonal,0.9228835006790456,0.9963014056965817,0.9382200717244674,36,36,36.0,72.0,500,0.0,0.0,19.58196071886803,8.792726829767881,1.303580952696016,,,
R3,Stationary_AR,0.1203404109313736,0.5781754222315231,0.6158735868764813,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.4992253113683541,,
R4,Trending_ExponentialGrowth,0.9932662602431277,0.4058543882294682,0.3774368495614293,None,24,,,500,,,0.0,0.0,0.8023128773409299,,,
R1,Composite,0.9996248937960931,0.9936276344304223,0.8666611593898926,48,50,48.0,96.0,500,0.35118044188645925,2.6806433453526246e-05,18.664750094978615,5.806697703094111,1.4864283031463779,,,
R2,Seasonal,0.051281781180314345,0.9890488111749302,0.6751597910970077,48,100,48.0,96.0,500,0.0,0.0,11.611017166497902,10.541409237855756,1.8710748677988898,,,
R3,Stationary_WN,0.3519201301286695,0.179228200002301,0.3257880871101235,None,4,,,500,0.0,0.0,0.0,0.0,5.948578650783181,,,
R4,Trending_ExponentialGrowth,0.9906603168814732,0.47279295069674654,0.4384723970365443,None,24,,,500,,,0.0,0.0,1.2757048943338485,,,
R1,Composite,0.9994321607030312,0.9923109557168085,0.8691751800241381,12,12,12.0,24.0,500,0.19685345282346967,3.0629036163907305e-05,11.474183618290988,5.100742063349863,1.0947509196263572,,,
R2,Seasonal,0.95227231627635,0.999528556803377,0.9497683074601314,12,12,12.0,24.0,500,0.0,0.0,29.857194000597673,5.642692881377648,0.7149767437406191,,,
R3,Stationary_WN,0.260474704393865,0.31236105004096526,0.2981845337221949,None,8,,,500,0.0,0.0,0.0,0.0,10.87398425333757,,,
R4,Trending_RandomWalkDrift,0.9948191787513045,0.8767483008601741,0.7161579492200637,None,250,,,500,,,0.0,0.0,1.078518880058388,,,-0.3480329860700302
R1,Composite,0.9998405953561919,0.9983812907073445,0.9263022238448356,12,12,12.0,24.0,500,-0.3067032737211113,-1.4972771878523356e-05,20.01277351886427,5.710087039808995,0.8612579274027113,,,
R2,Seasonal,0.7143332208721758,0.9970411296228758,0.7474651059643077,12,12,12.0,24.0,500,0.0,0.0,26.727643612131246,4.439001011199385,1.483103006686104,,,
R3,Stationary_WN,0.04024277057999359,0.4020176572651406,0.3098643070003997,None,36,,,500,0.0,0.0,0.0,0.0,12.845855629066408,,,
R4,Trending_ExponentialGrowth,0.9977159230317532,0.325133429874238,0.33865553790938774,None,24,,,500,,,0.0,0.0,0.9557035568403786,,,
R1,Composite,0.9998139161392591,0.9969959944649203,0.9596835153595281,24,24,24.0,48.0,500,-0.294277178630882,-3.3026302275247223e-05,15.30125634446172,7.86751434485024,0.9584889779253757,,,
R2,Seasonal,0.8641280512066767,0.9955890445736577,0.9028192317039393,24,24,24.0,48.0,500,0.0,0.0,27.73924419051163,10.301774692894273,1.917214494145431,,,
R3,Stationary_WN,0.5282149423600406,0.18157187949065257,0.3261059238737247,None,2,,,500,0.0,0.0,0.0,0.0,12.850649137390365,,,
R4,Trending_MeanShift,0.9999515343120443,0.9998057534715633,0.17581200460997293,None,250,,,500,,,0.0,0.0,0.9807120263813236,,250.0,
R1,Composite,0.9998231332988342,0.9928344831524794,0.9052465704469872,36,36,36.0,72.0,500,-0.32518440103124296,-3.147460210251445e-05,10.870670895266663,5.2323270800698705,1.0099661735828627,,,
R2,Seasonal,0.9838489133542331,0.9990174166460698,0.9865658026360636,36,36,36.0,72.0,500,0.0,0.0,20.923727583897083,10.708615036098038,0.5840523698944386,,,
R3,Stationary_AR,0.3310731675933485,0.4997730668817203,0.6807571911629862,None,22,,,500,0.0,0.0,0.0,0.0,5.0,0.6868211322648218,,
R4,Trending_ExponentialGrowth,0.9995250427761446,0.445034063892205,0.3877009478511405,None,24,,,500,,,0.0,0.0,1.1326789888889883,,,
R1,Composite,0.9998733661511735,0.9892886119923822,0.8157790160788456,24,24,24.0,48.0,500,-0.3943714716752815,-4.7540114668606454e-05,8.967112495490571,3.438177966329234,1.1331728330601565,,,
R2,Seasonal,0.8138379946449017,0.9968470987977972,0.8671325602552826,24,24,24.0,48.0,500,0.0,0.0,24.01925126011619,6.19885537877601,1.3694191872882135,,,
R3,Stationary_AR,0.3312339703262541,0.46995137772871864,0.5683114975981123,None,16,,,500,0.0,0.0,0.0,0.0,5.0,0.4672992092973103,,
R4,Trending_MeanShift,0.9999202820400029,0.9996804668416581,0.0,None,250,,,500,,,0.0,0.0,0.8715095221019648,,250.0,
R1,Composite,0.9996832149466585,0.9914794236706219,0.9125248735519824,24,24,24.0,48.0,500,-0.2302250879367983,-3.1741125990335576e-05,9.380301372375737,5.241617036765549,0.9758874146401284,,,
R2,Seasonal,0.8987613941559066,0.9965284355512288,0.92758930508383,24,24,24.0,48.0,500,0.0,0.0,16.958757173628356,6.568820898501299,1.1688679055019813,,,
R3,Stationary_WN,0.5058278133248585,0.15252158193855914,0.23393310580443483,None,2,,,500,0.0,0.0,0.0,0.0,12.977160132018268,,,
R4,Trending_MeanShift,0.9996892203122532,0.9987514176221629,0.0,None,250,,,500,,,0.0,0.0,1.2348464198835616,,250.0,
R1,Composite,0.9998238805677307,0.9914280399576251,0.8210882945738978,36,36,36.0,72.0,500,0.388782729394864,4.285926910934109e-05,11.813365819521733,4.215309588718263,1.1052177589723402,,,
R2,Seasonal,0.7472739525607048,0.9966877615293612,0.8300645524496819,36,36,36.0,72.0,500,0.0,0.0,25.274941057040085,5.520810867082057,1.598048240798846,,,
R3,Stationary_AR,0.1401539812173147,0.4035203237943247,0.48565176901338836,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.40571668292091284,,
R4,Trending_MeanShift,0.9995587242563829,0.9982543239622417,0.0,None,250,,,500,,,0.0,0.0,1.4962632887536826,,250.0,
R1,Composite,0.9998866477648459,0.9980432254063566,0.9031880936124571,12,12,12.0,24.0,500,0.3637559720066379,-1.8425905272063753e-05,17.279135290367627,4.650167851734412,0.7495487177007236,,,
R2,Seasonal,0.9536364240039744,0.9959459689282847,0.9512764804273084,12,12,12.0,24.0,500,0.0,0.0,20.813328107932975,11.853001646205989,1.3666806112042995,,,
R3,Stationary_WN,0.12721295321767911,0.3437548863564862,0.2904475240107969,None,12,,,500,0.0,0.0,0.0,0.0,9.002210824469678,,,
R4,Trending_MeanShift,0.9968643925769424,0.9887264223647843,0.0,None,250,,,500,,,0.0,0.0,1.0395762605528591,,250.0,
R1,Composite,0.9999382061529923,0.9989280032829678,0.9808924016592477,24,24,24.0,48.0,500,-0.3433345158306098,-2.7449161730370233e-05,17.143332934221842,7.6140397260544335,0.5431667273210579,,,
R2,Seasonal,0.9529441012866721,0.9996196324427331,0.9649147153378402,24,24,24.0,48.0,500,0.0,0.0,28.887462035035764,5.456709238439417,0.5656811932747157,,,
R3,Stationary_AR,0.1093573404100644,0.4555106196562728,0.5040406429910722,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.44441348113882867,,
R4,Trending_RandomWalkDrift,0.9823676935295611,0.9283352542625789,0.7543287771533299,None,250,,,500,,,0.0,0.0,1.234617556252211,,,-0.28298780910273647
R1,Composite,0.9997683282733533,0.9939957286082893,0.9336432912523646,48,50,48.0,96.0,500,0.344943145516002,3.164878024888159e-05,15.108344926328023,7.253791093702995,1.1395432627944762,,,
R2,Seasonal,0.01057530974674703,0.9904504312375435,0.6466651016901057,48,100,48.0,96.0,500,0.0,0.0,11.393883237150156,9.491396894175622,1.366916989535591,,,
R3,Stationary_AR,0.38246401716533596,0.5464245564245422,0.6443285211578669,None,15,,,500,0.0,0.0,0.0,0.0,5.0,0.5777699358957685,,
R4,Trending_ExponentialGrowth,0.9997051683359462,0.38562127647674294,0.48788195752475616,None,24,,,500,,,0.0,0.0,0.6297706807079565,,,
R1,Composite,0.9998880435758667,0.9978288887208643,0.9662554273917935,48,50,48.0,96.0,500,0.3161535920539206,-2.358415078236924e-05,14.69734540173776,6.107335581072527,0.733869598090936,,,
R2,Seasonal,0.9192265234760623,0.9954335377293216,0.9405743031293977,48,50,48.0,96.0,500,0.0,0.0,19.312144446176877,8.559195487467527,1.3062200590365798,,,
R3,Stationary_AR,0.38280789844920227,0.4407134481620022,0.3480241056638481,None,8,,,500,0.0,0.0,0.0,0.0,5.0,0.446889111639579,,
R4,Trending_MeanShift,0.9992705860724209,0.9970381039462405,0.0,None,250,,,500,,,0.0,0.0,0.9305611733224672,,250.0,
R1,Composite,0.9996832546391706,0.9988106041217545,0.8417811464937983,36,36,36.0,72.0,500,-0.19922530943686823,-3.4520877313260296e-05,22.869281792357445,3.163142118031919,0.8411085737180918,,,
R2,Seasonal,0.946366416533604,0.9976471603132161,0.9572648920769622,36,36,36.0,72.0,500,0.0,0.0,26.268245054063264,11.276631972976142,1.349716904064224,,,
R3,Stationary_AR,0.09089825516547345,0.7052566911743602,0.5459385767323477,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.6027424839184894,,
R4,Trending_RandomWalkDrift,0.975245576861046,0.5063887006066747,0.11835489603392957,None,250,,,500,,,0.0,0.0,0.8447364682825542,,,-0.14406703934256365
R1,Composite,0.9994013351818041,0.9942976186593201,0.7384201768322027,24,24,24.0,48.0,500,0.22903869279464353,-2.3355585063386243e-05,14.142803645308831,3.0507372981534093,1.0817918568190494,,,
R2,Seasonal,0.7693541751362728,0.9885345875773742,0.8407857466292055,24,24,24.0,48.0,500,0.0,0.0,11.928473744490988,5.124010104192319,1.377009863175204,,,
R3,Stationary_WN,0.13561994848643766,0.39183757824170273,0.3254734076926237,None,29,,,500,0.0,0.0,0.0,0.0,7.858543747143003,,,
R4,Trending_MeanShift,0.9998802244415284,0.9995298990292091,0.0,None,250,,,500,,,0.0,0.0,0.814583710664908,,250.0,
R1,Composite,0.9990357390980841,0.9878113246163878,0.6736766565350364,24,24,24.0,48.0,500,-0.22236202983603398,3.7738570906817606e-05,11.28481282894755,2.5501223870495586,1.3746839906968753,,,
R2,Seasonal,0.7807656641983578,0.996169221969574,0.8450690471709179,24,24,24.0,48.0,500,0.0,0.0,19.07502111516599,4.959667326424207,1.1925882745437484,,,
R3,Stationary_AR,0.5233332061144901,0.5362948061246181,0.7463420666786208,None,23,,,500,0.0,0.0,0.0,0.0,5.0,0.6938106000978574,,
R4,Trending_MeanShift,0.9817414513891753,0.95240705480357,0.0,None,250,,,500,,,0.0,0.0,0.7642153256380038,,250.0,
R1,Composite,0.9990384703814398,0.9955464557535025,0.8390068818306861,36,36,36.0,72.0,500,0.16054260050150118,-2.20873961421796e-05,14.140559452046826,3.8097104104825092,0.9673502590114169,,,
R2,Seasonal,0.9396967086657523,0.9952842731281882,0.9518813375018856,36,36,36.0,72.0,500,0.0,0.0,14.223947204384249,8.283953005607433,1.0811802649699822,,,
R3,Stationary_WN,0.13807365561279739,0.3708369961943512,0.37985638357769214,None,10,,,500,0.0,0.0,0.0,0.0,7.694309527769296,,,
R4,Trending_MeanShift,0.9999748945797167,0.9998992720612434,0.0,None,250,,,500,,,0.0,0.0,0.5439012323542861,,250.0,
R1,Composite,0.9995964493900987,0.9970337037932004,0.9403263270416407,48,50,48.0,96.0,500,0.1848083113219129,4.534753246339194e-05,16.412113069243503,5.54294281474278,0.9549849932058116,,,
R2,Seasonal,0.8852445442080707,0.9962653797124348,0.9271173113570875,48,50,48.0,96.0,500,0.0,0.0,26.143970898314297,9.033027517117134,1.84813450535214,,,
R3,Stationary_AR,0.011564340152612651,0.0,0.0,None,250,,,500,0.0,0.0,0.0,0.0,5.0,0.5115657835559222,,
R4,Trending_RandomWalkDrift,0.9981082387604742,0.9209227137314726,0.0,None,250,,,500,,,0.0,0.0,1.4715327963588427,,,0.25314432320699
R1,Composite,0.9997612426193555,0.9972027536991612,0.814236811768626,36,36,36.0,72.0,500,-0.3212240026018973,4.165760878026677e-05,17.827040218363784,3.510942625662099,1.1192315651460372,,,
R2,Seasonal,0.9449908291476734,0.994959593408188,0.9545103399656027,36,36,36.0,72.0,500,0.0,0.0,13.440239613783698,8.289819680072256,1.053325344816342,,,
R3,Stationary_AR,0.17177728424319216,0.5059429065914729,0.574181377939261,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.5337776032645991,,
R4,Trending_ExponentialGrowth,0.9989452293246517,0.3822303637907639,0.4231311688384951,None,24,,,500,,,0.0,0.0,0.9468369686120193,,,
R1,Composite,0.9997919590808992,0.9946643256079398,0.9614479805919723,36,36,36.0,72.0,500,0.27107108679084707,-2.5873133431876565e-05,10.318862009956263,7.159715274150963,0.800354471557214,,,
R2,Seasonal,0.6785327471952196,0.9967417640580103,0.7855295396350558,36,36,36.0,72.0,500,0.0,0.0,28.9948455005815,5.308119334088752,1.56762232749976,,,
R3,Stationary_WN,0.04749526679979099,0.4767175127369814,0.318414786370809,None,28,,,500,0.0,0.0,0.0,0.0,12.386694917912443,,,
R4,Trending_RandomWalkDrift,0.999045533725788,0.7775640337737368,0.9009851399567027,None,24,,,500,,,0.0,0.0,0.6210721365255145,,,0.18074913578171725
R1,Composite,0.999653357189668,0.9938508355152155,0.8588437301457519,24,24,24.0,48.0,500,-0.26910446349961276,2.9939370544533316e-05,12.112597698212769,4.172324791456612,1.0725596225334342,,,
R2,Seasonal,0.774767315632059,0.9966936604863414,0.8429401622260552,24,24,24.0,48.0,500,0.0,0.0,26.21319049189514,6.195542046554744,1.823385232622904,,,
R3,Stationary_AR,0.3832891698380785,0.6776566648102358,0.7320403017071795,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.6760686490579051,,
R4,Trending_MeanShift,0.9974052091034683,0.9872941535706081,0.0,None,250,,,500,,,0.0,0.0,1.2697568509741948,,250.0,
R1,Composite,0.9990216003946484,0.986205993223916,0.7738457141642883,24,24,24.0,48.0,500,0.20004200085884744,-2.9953166660424335e-05,9.823571943282063,3.5255611530381152,1.2049381419958851,,,
R2,Seasonal,0.9765819502799108,0.9977622896449171,0.9817579792363635,24,24,24.0,48.0,500,0.0,0.0,14.76652893138289,9.882812646365949,0.7049208766706918,,,
R3,Stationary_AR,0.14275743924930018,0.5156401512174728,0.5913331170621514,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.594582065884421,,
R4,Trending_ExponentialGrowth,0.9990853883526765,0.42155007187256477,0.38880224831777643,None,24,,,500,,,0.0,0.0,1.440334115888657,,,
R1,Composite,0.9992617297276419,0.9979987018051423,0.8925471498931905,48,50,48.0,96.0,500,-0.18576411642561763,-1.1336747264569867e-05,24.227717542141775,3.8894514400451268,0.931729089297288,,,
R2,Seasonal,0.9599013407471206,0.999488329974954,0.9767237073145035,48,50,48.0,96.0,500,0.0,0.0,26.343542027177346,5.817957336731665,0.5593965548361886,,,
R3,Stationary_WN,0.26639509911393666,0.287679012901239,0.3694431914669807,None,12,,,500,0.0,0.0,0.0,0.0,13.889580907272395,,,
R4,Trending_ExponentialGrowth,0.9874233920274107,0.380685752665753,0.36320129435325177,None,24,,,500,,,0.0,0.0,0.9903866512158431,,,
R1,Composite,0.998425253454139,0.9883571789891374,0.9420925705244998,24,24,24.0,48.0,500,-0.11649833841823362,-1.5743301164404817e-05,9.022125775866671,7.4077943903079975,1.1118710367837292,,,
R2,Seasonal,0.9096988730524173,0.9983622763228072,0.9317139017137405,24,24,24.0,48.0,500,0.0,0.0,25.17220006739799,7.0450083518401465,1.0525462836927872,,,
R3,Stationary_WN,0.41313123612475355,0.23540342646075962,0.35946221361443653,None,3,,,500,0.0,0.0,0.0,0.0,10.924858432581999,,,
R4,Trending_ExponentialGrowth,0.9958847139805548,0.3364594477959182,0.2662279489326258,None,24,,,500,,,0.0,0.0,1.2793044153779785,,,
R1,Composite,0.9998015398353556,0.9885237323087278,0.8067785933563202,48,50,48.0,96.0,500,0.3869527870367031,-3.8398512184352894e-05,10.239612258674459,3.15594558325091,1.0971526928786295,,,
R2,Seasonal,0.05694158998313181,0.9975480485108748,0.8750920190911214,48,100,48.0,96.0,500,0.0,0.0,15.524625845800786,11.69498172369595,1.2581692521390968,,,
R3,Stationary_AR,0.5304733215929724,0.5746913278987039,0.7205634383399933,None,31,,,500,0.0,0.0,0.0,0.0,5.0,0.6673699067659794,,
R4,Trending_ExponentialGrowth,0.9990745862185737,0.452385188651237,0.43378430578500216,None,24,,,500,,,0.0,0.0,1.2600509571775282,,,
R1,Composite,0.9994141088035672,0.9967916702133159,0.6341096324804307,12,12,12.0,24.0,500,0.23446720997958662,4.497726819785386e-05,22.495030933755668,2.5118675419846825,1.2280572725230703,,,
R2,Seasonal,0.9456736674767162,0.9990911093249168,0.9443605197434412,12,12,12.0,24.0,500,0.0,0.0,23.497134107548902,5.7598380034115095,0.7495396456292751,,,
R3,Stationary_AR,0.2017535840276079,0.6300846487531976,0.6278890441301883,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.5259975891743696,,
R4,Trending_MeanShift,0.9998847467135102,0.9995391034937853,0.2653546822763614,None,250,,,500,,,0.0,0.0,1.1338993461216371,,250.0,
R1,Composite,0.9983573468381438,0.9899030321633947,0.930023623889492,12,12,12.0,24.0,500,0.14045625679068743,-3.697188802651522e-05,9.801931629120253,7.370256911239534,1.1129014376188715,,,
R2,Seasonal,0.8343426138098651,0.975967416009915,0.8461038421015425,12,12,12.0,24.0,500,0.0,0.0,11.916070869815652,8.259571051332312,1.9543608282570393,,,
R3,Stationary_WN,0.18044970967722396,0.3002818402716464,0.3832566697388874,None,7,,,500,0.0,0.0,0.0,0.0,11.324965495301846,,,
