True_Regime,Pattern,F_T,F_S,F_I,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R1,Composite,0.9982788564485604,0.9970943814663977,0.803454939084278,36,36,36.0,72.0,500,-0.1551216777527284,1.2610799698013101e-05,23.655064683113316,4.063763681501405,1.4081320565606308,,,
R2,Seasonal,0.6969311094790245,0.8627576598095926,,36,36,36.0,72.0,500,0.0,0.0,12.871549268971904,9.288216465874937,1.492161257676162,,,
R3,Stationary_AR,0.2573780334929514,0.2612940890864617,,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.5910162535409176,,
R4,Trending_MeanShift,0.9999451338208822,0.9997802758985844,0.0,None,250,,,500,,,0.0,0.0,1.002531684257075,,250.0,
R1,Composite,0.9998936878087594,0.9918090642287921,0.9511942074418546,12,12,12.0,24.0,500,-0.3863066035974534,-2.8126936475755294e-05,9.232476098085927,7.371793026253682,0.9437353625586046,,,
R2,Seasonal,0.6888678005478843,0.9772471157108398,,12,12,12.0,24.0,500,0.0,0.0,21.17664635109635,5.412009780144445,1.41554265398286,,,
R3,Stationary_AR,0.050318396491840556,0.34412865615756105,,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.42120045709242354,,
R4,Trending_ExponentialGrowth,0.9977503334954259,0.32636570821529043,0.3866266535639139,None,24,,,500,,,0.0,0.0,0.821179258967464,,,
R1,Composite,0.9999233579982298,0.9987554796139518,0.9645921126617667,36,36,36.0,72.0,500,0.3235424645261436,4.556346333307463e-05,17.473718576355175,6.1064144123878314,0.6376702642610065,,,
R2,Seasonal,0.7194391709003681,0.8734719928880156,,36,36,36.0,72.0,500,0.0,0.0,15.303744795423558,11.132150528851472,0.6071414700994037,,,
R3,Stationary_AR,0.04117467431815014,0.6724227517925796,,None,250,,,500,0.0,0.0,0.0,0.0,5.0,0.6537878096269037,,
R4,Trending_RandomWalkDrift,0.999742617224034,0.9793461093650597,0.9495776101837027,None,125,,,500,,,0.0,0.0,1.3579634319990053,,,0.34176113268434827
R1,Composite,0.9998986032833244,0.998492862457207,0.9073326070758115,24,24,24.0,48.0,500,-0.35274725921059724,2.5925971357373212e-05,17.75343624497723,3.928697108254145,0.7569485115808476,,,
R2,Seasonal,0.7088525114015929,0.9162360754949268,,24,24,24.0,48.0,500,0.0,0.0,11.810976205831361,6.821152249093834,0.5763861614400514,,,
R3,Stationary_AR,0.1872031432792688,0.20149033949692996,,None,31,,,500,0.0,0.0,0.0,0.0,5.0,0.6951286403706706,,
R4,Trending_RandomWalkDrift,0.9983683260694297,0.709232477597475,0.9218795326507734,None,24,,,500,,,0.0,0.0,0.6544603605534657,,,0.17622449611429467
R1,Composite,0.9979748719455227,0.9953215727814896,0.7098145998340866,12,12,12.0,24.0,500,-0.11464988008891859,4.902532261462022e-05,12.217024581720395,2.232020264112861,0.8188218961060588,,,
R2,Seasonal,0.7442990222666795,0.9764453181165551,,12,12,12.0,24.0,500,0.0,0.0,24.674186189952643,7.61344129829263,0.7386814143079333,,,
R3,Stationary_AR,0.0,0.2231242614562302,,None,28,,,500,0.0,0.0,0.0,0.0,5.0,0.4300890900783668,,
R4,Trending_MeanShift,0.999939959212899,0.9997615428656897,0.0,None,250,,,500,,,0.0,0.0,0.526896388576857,,250.0,
R1,Composite,0.9999487217302694,0.9976091398081566,0.9774679198045004,24,24,24.0,48.0,500,-0.3685392909446389,-1.9967467467765144e-05,10.99346129308494,6.752128359076547,0.5597815754453311,,,
R2,Seasonal,0.5811206851039323,0.9612630629620883,,24,24,24.0,48.0,500,0.0,0.0,18.585779006019038,5.417209756048262,1.946338933815126,,,
R3,Stationary_AR,0.017442359008770114,0.23871885729775344,,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.6748785951549405,,
R4,Trending_MeanShift,0.9966521226865283,0.984658746800774,0.0,None,250,,,500,,,0.0,0.0,0.9057521239542325,,250.0,
R1,Composite,0.9997029884184719,0.9991694952185785,0.9394524370949646,36,36,36.0,72.0,500,0.2026101519611373,-2.6740688930603908e-05,22.965826604298375,5.007870199250123,0.6866062176620304,,,
R2,Seasonal,0.6412629506184617,0.9089941834406583,,36,36,36.0,72.0,500,0.0,0.0,12.17423478553965,6.317099830014707,1.564257187977987,,,
R3,Stationary_WN,0.24248244997598178,0.09999804816608393,,None,2,,,500,0.0,0.0,0.0,0.0,12.29757496135654,,,
R4,Trending_RandomWalkDrift,0.9977170253193881,0.901161893432165,0.8547191741806969,None,125,,,500,,,0.0,0.0,1.3479750788778988,,,0.16968081345727992
R1,Composite,0.9998824290949143,0.9960585902646748,0.9631221513676803,48,50,48.0,96.0,500,0.30389836821911675,-4.820420811853834e-05,10.242391685342561,5.45282400593852,0.8421436415467373,,,
R2,Seasonal,0.5824617229983065,0.981658575156266,,48,50,48.0,96.0,500,0.0,0.0,29.973451087025605,6.135695520809764,0.8460287651921727,,,
R3,Stationary_AR,0.20148158656778126,0.2315200654597157,,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.48034902308078675,,
R4,Trending_RandomWalkDrift,0.9996818919199814,0.7984734407361546,0.8862447490414727,None,24,,,500,,,0.0,0.0,1.1246555252885504,,,0.3058251764864791
R1,Composite,0.9998740896778893,0.9984284905648357,0.9407884074141173,48,50,48.0,96.0,500,0.3798481004686768,4.3183492504434685e-05,23.896852767760286,5.752703711353701,0.9836897312492104,,,
R2,Seasonal,0.36749579848081093,0.9593014438464765,,48,50,48.0,96.0,500,0.0,0.0,21.639467160828122,4.876201159213384,1.252675396355313,,,
R3,Stationary_AR,0.11176619969951895,0.1715756493540882,,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.6990037752645379,,
R4,Trending_RandomWalkDrift,0.9993220989783415,0.5905163881636588,0.8303194960592959,None,24,,,500,,,0.0,0.0,1.4288075753949818,,,-0.18328608595051096
R1,Composite,0.9999290805832126,0.9976067935777583,0.9719449583386015,12,12,12.0,24.0,500,0.3076718389999622,1.0812761954209016e-05,10.931885736482002,6.355801685407714,0.5608795743930517,,,
R2,Seasonal,0.7027356071694678,0.9846123484653793,,12,12,12.0,24.0,500,0.0,0.0,29.306348248552837,6.445799872584733,1.4799123680963344,,,
R3,Stationary_WN,0.32480821335931975,0.17672368350278134,,None,2,,,500,0.0,0.0,0.0,0.0,8.787288650937203,,,
R4,Trending_RandomWalkDrift,0.9991717408208564,0.5752724360646011,0.8446384028445467,None,24,,,500,,,0.0,0.0,0.8318833209935661,,,0.24653457696478598
R1,Composite,0.9978577211383329,0.9959812755731502,0.8996615865706724,36,36,36.0,72.0,500,0.15814423433755848,-3.7551955508837424e-05,20.415396084154022,7.035252887773346,1.4329298072802312,,,
R2,Seasonal,0.7078495487185484,0.9712403032508549,,36,36,36.0,72.0,500,0.0,0.0,21.630731185399277,7.007321545482465,0.7087387455081458,,,
R3,Stationary_WN,0.06716359022329477,0.10975847983439924,,None,4,,,500,0.0,0.0,0.0,0.0,10.078904280260641,,,
R4,Trending_RandomWalkDrift,0.9955572876950872,0.9452377563361091,0.0,None,250,,,500,,,0.0,0.0,1.2203283013294994,,,0.26906992838464383
R1,Composite,0.9999498302212426,0.9987839145691821,0.9812381619629533,36,36,36.0,72.0,500,0.3913414135866583,1.722430331606119e-05,16.467989346337614,7.944312460240837,0.5688914007191832,,,
R2,Seasonal,0.7166532248917776,0.9552467539282791,,36,36,36.0,72.0,500,0.0,0.0,26.80468134730582,11.079152598014861,0.746744799375978,,,
R3,Stationary_WN,0.10296214253177816,0.12050373486478427,,None,3,,,500,0.0,0.0,0.0,0.0,5.863821593871329,,,
R4,Trending_ExponentialGrowth,0.9989338642742908,0.33788267150864915,0.3675503888765279,None,24,,,500,,,0.0,0.0,0.7836166085127636,,,
R1,Composite,0.9995249268912026,0.9959716118914499,0.8026739079565675,48,100,48.0,96.0,500,-0.19914480233528836,4.1823021911060744e-05,9.96990187379727,7.410211248296993,0.654995428396812,,,
R2,Seasonal,0.6808820947382754,0.8879859579129852,,48,50,48.0,96.0,500,0.0,0.0,16.11458661271109,10.131781365708848,0.6879260222003687,,,
R3,Stationary_WN,0.13889963500202396,0.17885044779788828,,None,4,,,500,0.0,0.0,0.0,0.0,10.339289699575355,,,
R4,Trending_RandomWalkDrift,0.9992781520028166,0.5532397422805773,0.8479777158356155,None,24,,,500,,,0.0,0.0,0.6040894883982337,,,0.28692144845618783
R1,Composite,0.9997281707543415,0.9982602349633029,0.9355102026821759,12,12,12.0,24.0,500,0.2765778445340863,-1.4324546302376336e-05,21.75353222307339,6.813823034249569,1.0071421952334765,,,
R2,Seasonal,0.6740164028946573,0.9858727862017475,,12,12,12.0,24.0,500,0.0,0.0,25.558910747580022,5.053928208567122,1.274636399146568,,,
R3,Stationary_WN,0.20136129613205855,0.10920495630219362,,None,2,,,500,0.0,0.0,0.0,0.0,13.956528458560607,,,
R4,Trending_RandomWalkDrift,0.9957923823792627,0.0,,None,24,,,500,,,0.0,0.0,0.5679705361895528,,,-0.34412733257038824
R1,Composite,0.9985015943382335,0.9983103995500819,0.9589413829758575,48,50,48.0,96.0,500,0.12077814289907587,-4.9437610791125476e-05,19.81972902174627,6.383757002722797,0.8293003356520461,,,
R2,Seasonal,0.6228808338816884,0.9645834737391792,,48,50,48.0,96.0,500,0.0,0.0,16.269927402195606,5.004319866274592,0.7180222191469174,,,
R3,Stationary_WN,0.2675907363548813,0.10211667773821487,,None,2,,,500,0.0,0.0,0.0,0.0,11.315839895159922,,,
R4,Trending_MeanShift,0.9994358978937217,0.9978093664547613,0.0,None,250,,,500,,,0.0,0.0,0.823667320439421,,250.0,
R1,Composite,0.9993214275839788,0.9955922593031787,0.9396688266136209,36,36,36.0,72.0,500,-0.17418484442889187,-4.4315189768250164e-05,15.96187262288121,7.727993235901974,1.158088800290987,,,
R2,Seasonal,0.6543663921010408,0.9299087261316287,,36,36,36.0,72.0,500,0.0,0.0,16.834446127986382,7.711299695683973,1.837087472290663,,,
R3,Stationary_AR,0.0,0.22800783978645855,,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.6872840512371325,,
R4,Trending_ExponentialGrowth,0.999413088288074,0.3753817378688551,0.32336679415186054,None,24,,,500,,,0.0,0.0,0.5737643952182545,,,
R1,Composite,0.9990025754286079,0.9975442271403376,0.9334356409536796,24,24,24.0,48.0,500,-0.10167487287622955,1.4316224335127955e-05,12.08391677028767,4.084898326613002,0.7006660869312317,,,
R2,Seasonal,0.7055908248467,0.9563849579214864,,24,24,24.0,48.0,500,0.0,0.0,27.914438134683216,11.16348807425585,1.060039430069507,,,
R3,Stationary_AR,0.251205791805194,0.196268716670413,,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.6901017361942731,,
R4,Trending_ExponentialGrowth,0.9961252456654186,0.33551831527385767,0.24801260530601665,None,24,,,500,,,0.0,0.0,1.060437718469113,,,
R1,Composite,0.999938037854478,0.9950732426815417,0.9636803346970211,48,50,48.0,96.0,500,0.3908361873024577,2.641594613637029e-05,9.560602700181224,5.864589688749518,0.7031352999643907,,,
R2,Seasonal,0.6567042997221574,0.9378705931173595,,48,50,48.0,96.0,500,0.0,0.0,20.8721733110283,9.109533863104371,0.8872989360773031,,,
R3,Stationary_AR,0.10543122754270096,0.21989940003342445,,None,28,,,500,0.0,0.0,0.0,0.0,5.0,0.40983461423218864,,
R4,Trending_ExponentialGrowth,0.9972357671597445,0.4066053562258919,0.29352443074939627,None,24,,,500,,,0.0,0.0,0.8325554229844241,,,
R1,Composite,0.9999167645057442,0.9989497449682749,0.7186841243987518,12,12,12.0,24.0,500,-0.3998257229359521,-2.3195567074631123e-05,23.569720171924665,2.057770542987535,0.7889407285220292,,,
R2,Seasonal,0.7316601590665026,0.9904348876120252,,12,12,12.0,24.0,500,0.0,0.0,29.969013028150012,5.600636748324215,0.8658268799700185,,,
R3,Stationary_WN,0.1714825310271385,0.21724155976824178,,None,3,,,500,0.0,0.0,0.0,0.0,10.947203526093942,,,
R4,Trending_RandomWalkDrift,0.9991802816163151,0.6598914062459076,0.8438526664254831,None,24,,,500,,,0.0,0.0,1.052548491861153,,,-0.1769968340145546
R1,Composite,0.9998967822181611,0.9995712438876605,0.9148844537177272,36,36,36.0,72.0,500,0.20947044580781884,1.8982789337882114e-05,21.856797988032646,2.6963566579186136,0.5187313943780975,,,
R2,Seasonal,0.6883927954679369,0.9573024431440397,,36,36,36.0,72.0,500,0.0,0.0,16.334489916228968,6.233519533644858,1.0465956481677183,,,
R3,Stationary_AR,0.16059477505204178,0.20103777699848713,,None,16,,,500,0.0,0.0,0.0,0.0,5.0,0.611804804068955,,
R4,Trending_ExponentialGrowth,0.999419656739769,0.4556079036549342,0.4026754062991853,None,24,,,500,,,0.0,0.0,0.8523760943168126,,,
R1,Composite,0.9982815827697236,0.9957103457630365,0.6025337284866581,12,12,12.0,24.0,500,0.1257240679192939,2.6982598586694114e-05,18.13875712339223,2.3204115273002826,1.2388262242378112,,,
R2,Seasonal,0.6539878898835094,0.9829819139434061,,12,12,12.0,24.0,500,0.0,0.0,22.31641071115316,4.6879331467913214,1.5340442708731445,,,
R3,Stationary_AR,0.07434700756113766,0.27250673003142123,,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.5659816925859472,,
R4,Trending_MeanShift,0.9999897831014731,0.9999591187057673,0.0,None,250,,,500,,,0.0,0.0,0.5497468224015492,,250.0,
R1,Composite,0.9999041480476052,0.9982517385171353,0.9577752183493312,36,36,36.0,72.0,500,-0.38805794970753027,4.0236048669329985e-05,17.607624053515853,6.609624679208207,0.7885023925607451,,,
R2,Seasonal,0.6735655303386676,0.9642047870065936,,36,36,36.0,72.0,500,0.0,0.0,21.16086436681881,6.971757910203107,1.602530127361491,,,
R3,Stationary_WN,0.10587204146186135,0.05622774221009019,,None,2,,,500,0.0,0.0,0.0,0.0,13.65090426100416,,,
R4,Trending_ExponentialGrowth,0.9829990597713247,0.3578486448249848,0.3800804479774005,None,24,,,500,,,0.0,0.0,0.9454611538682801,,,
R1,Composite,0.9979155564795678,0.9965896230972567,0.8393064343140859,36,36,36.0,72.0,500,-0.11369834365534923,-3.706130253094111e-05,21.368473386372134,5.179962473647771,1.4261727351144866,,,
R2,Seasonal,0.7089491373167959,0.9480147766343029,,36,36,36.0,72.0,500,0.0,0.0,21.40624687835517,9.276743980364774,0.9469381048566285,,,
R3,Stationary_WN,0.19065760663937226,0.12611620584976557,,None,3,,,500,0.0,0.0,0.0,0.0,11.429687983636859,,,
R4,Trending_RandomWalkDrift,0.9892684200398757,0.6530700455190857,0.0,None,250,,,500,,,0.0,0.0,1.4062710781399255,,,-0.2641791328231131
R1,Composite,0.9991331617891074,0.9974010468316041,0.9008892826884025,48,50,48.0,96.0,500,-0.1742278590479261,-1.722048766642708e-05,21.900109392347243,4.844773340770957,1.1238107643167532,,,
R2,Seasonal,0.6303608188280704,0.8949427878970874,,48,50,48.0,96.0,500,0.0,0.0,16.290192430363863,8.976741638065835,1.8557013731690093,,,
R3,Stationary_WN,0.022767365692581087,0.24297900292055508,,None,25,,,500,0.0,0.0,0.0,0.0,11.783886077831683,,,
R4,Trending_ExponentialGrowth,0.9998594692714627,0.5051412501238948,0.5835242829742457,None,24,,,500,,,0.0,0.0,0.5020714291854076,,,
R1,Composite,0.9992868903142317,0.992339337832458,0.7632999477546472,24,24,24.0,48.0,500,-0.1628189855618955,4.296714053931e-05,8.639784390036883,2.2514474239159474,0.7698261533410784,,,
R2,Seasonal,0.7078931583232506,0.9039763947187448,,24,24,24.0,48.0,500,0.0,0.0,18.6532202211761,11.414751230659848,0.9582677827894132,,,
R3,Stationary_AR,0.19337994650648072,0.378641351953086,,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.4806612196402219,,
R4,Trending_RandomWalkDrift,0.950979396331835,0.7181567869912586,0.0518738539043041,None,167,,,500,,,0.0,0.0,1.2454631339734643,,,0.15048202551848805
R1,Composite,0.9996809426331551,0.9937973106233974,0.9275399806735419,24,24,24.0,48.0,500,-0.3009611094845024,-3.374448540533819e-05,14.398266117759285,7.335638538282319,1.297677298351143,,,
R2,Seasonal,0.706739834686363,0.9579566646648396,,24,24,24.0,48.0,500,0.0,0.0,20.630103336210173,8.098957115293722,0.7661886970552398,,,
R3,Stationary_AR,0.14839274508107592,0.28783741226168014,,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.6530198850562676,,
R4,Trending_MeanShift,0.9997530949789796,0.9990309036042515,0.0,None,250,,,500,,,0.0,0.0,1.0618501754971414,,250.0,
R1,Composite,0.9989416671748044,0.9958694293075302,0.9256864708179542,48,50,48.0,96.0,500,0.1255607504037632,4.16142193816584e-05,16.072164365180033,5.6995657054867035,0.9983841142400973,,,
R2,Seasonal,0.6480118633907586,0.9197661935902938,,48,50,48.0,96.0,500,0.0,0.0,22.767977573028663,11.27118769766993,1.8546979444263008,,,
R3,Stationary_AR,0.1860871755828929,0.35561197537607536,,None,16,,,500,0.0,0.0,0.0,0.0,5.0,0.5105571330737451,,
R4,Trending_MeanShift,0.9989585055331051,0.9955661423942884,0.0,None,250,,,500,,,0.0,0.0,0.5268663217833995,,250.0,
R1,Composite,0.999541628665748,0.9960131133074895,0.9650455222329654,48,50,48.0,96.0,500,-0.18642570905826594,2.610630150723624e-05,12.15194670727491,6.847530108622473,0.8048048699625444,,,
R2,Seasonal,0.6522618388933463,0.956288086380038,,48,50,48.0,96.0,500,0.0,0.0,29.653585854631647,10.668036920976634,1.0439979462152182,,,
R3,Stationary_AR,0.06322826739171516,0.29559425432939934,,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.5158277806910729,,
R4,Trending_RandomWalkDrift,0.9997219110552281,0.7601165601536559,0.9107896518151795,None,24,,,500,,,0.0,0.0,1.2070217834783625,,,0.44995766131794723
R1,Composite,0.9996428784979821,0.9963399266942538,0.8761636024738249,36,36,36.0,72.0,500,0.17125648082281347,-2.894175817030895e-05,9.933893119888449,2.7722025032438866,0.646357182693413,,,
R2,Seasonal,0.6942846694241369,0.9662791388661283,,36,36,36.0,72.0,500,0.0,0.0,24.617538682162014,8.514330703764758,1.4940912753930136,,,
R3,Stationary_AR,0.21071747152950437,0.2997723727832097,,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.542076499623861,,
R4,Trending_ExponentialGrowth,0.9954025175939376,0.3700507782278666,0.38196527860972496,None,24,,,500,,,0.0,0.0,1.0084817399913826,,,
R1,Composite,0.9992721335331836,0.9883396215709654,0.874581094061657,36,36,36.0,72.0,500,-0.240769308417617,-1.2106442518520827e-05,12.372233969004984,5.816485188931084,1.266908592707222,,,
R2,Seasonal,0.706037929465776,0.933765005385246,,36,36,36.0,72.0,500,0.0,0.0,23.272994353576507,11.531475922760464,1.373411255397399,,,
R3,Stationary_AR,0.07347259010460061,0.21265579892700603,,None,31,,,500,0.0,0.0,0.0,0.0,5.0,0.6575681683784776,,
R4,Trending_ExponentialGrowth,0.9954986506498246,0.3705310031127407,0.23760970816823856,None,24,,,500,,,0.0,0.0,1.1313787077114243,,,
R1,Composite,0.9998485298315478,0.9978946206112705,0.8406098573328957,24,24,24.0,48.0,500,-0.31454405458339607,3.6826747979040646e-05,15.979460571350796,2.852654200709491,0.8319197949492296,,,
R2,Seasonal,0.6409525887207312,0.975709900904876,,24,24,24.0,48.0,500,0.0,0.0,24.719653764054566,6.282511174770184,1.5608917166984047,,,
R3,Stationary_AR,0.16255072382856484,0.28052207259539563,,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.484393804789998,,
R4,Trending_ExponentialGrowth,0.9993547100570107,0.28707723436735144,0.36650525694619274,None,24,,,500,,,0.0,0.0,0.665752231993488,,,
R1,Composite,0.999934495618305,0.9989833099755167,0.9183683332102787,48,50,48.0,96.0,500,0.3919787848566515,-1.0025355952561391e-05,20.717367824355513,2.848314146553172,0.5330910138324295,,,
R2,Seasonal,0.6790288533044377,0.8845418614853442,,48,50,48.0,96.0,500,0.0,0.0,17.861418117012978,11.503419809769575,0.944749816390873,,,
R3,Stationary_AR,0.010051567445212961,0.8363907922170989,,None,250,,,500,0.0,0.0,0.0,0.0,5.0,0.4529197530023563,,
R4,Trending_ExponentialGrowth,0.9995901087739416,0.3505331001959786,0.3495171125884554,None,24,,,500,,,0.0,0.0,0.6798830203210591,,,
R1,Composite,0.9987762056573537,0.9970004349621927,0.9081935246574204,24,24,24.0,48.0,500,-0.14538570017849917,2.8424376955246955e-05,16.907956930276875,5.3452070137172925,0.9895280660706053,,,
R2,Seasonal,0.678237334871326,0.9672834274485116,,24,24,24.0,48.0,500,0.0,0.0,14.109503522685657,4.602910388002553,0.8510335571889578,,,
R3,Stationary_WN,0.15769287082994032,0.21894635673010698,,None,6,,,500,0.0,0.0,0.0,0.0,10.345044590577249,,,
R4,Trending_RandomWalkDrift,0.9903600019421942,0.889780556896826,0.7735445899029243,None,250,,,500,,,0.0,0.0,0.7307498032195263,,,-0.25674460248918624
R1,Composite,0.9996071165268176,0.9966162451419253,0.9314298111006537,24,24,24.0,48.0,500,0.2110037780685458,2.5075512936152265e-05,15.279355422114797,6.000819037325357,1.0026122805793238,,,
R2,Seasonal,0.7042419259884873,0.9521157786668295,,24,24,24.0,48.0,500,0.0,0.0,21.90371943110513,9.156470255520155,0.8551004078197442,,,
R3,Stationary_AR,0.399612010438101,0.2594704769860213,,None,12,,,500,0.0,0.0,0.0,0.0,5.0,0.653174464041402,,
R4,Trending_RandomWalkDrift,0.9983739633572954,0.9045129174347842,0.5266592988647815,None,250,,,500,,,0.0,0.0,1.0274627261599,,,-0.28747518548644313
R1,Composite,0.9997170431754746,0.996582570476602,0.8431830079831681,24,24,24.0,48.0,500,0.3076926037984174,2.950330519992392e-05,18.63623905233498,4.349143659638627,1.1631017408299618,,,
R2,Seasonal,0.5707935569027036,0.9821017607633729,,24,24,24.0,48.0,500,0.0,0.0,26.019643674824678,5.002310221931458,1.69028701027626,,,
R3,Stationary_WN,0.11716431418307871,0.10915668828175618,,None,3,,,500,0.0,0.0,0.0,0.0,12.873740575930894,,,
R4,Trending_RandomWalkDrift,0.9998617163869717,0.7818250105142892,0.8988971265382344,None,24,,,500,,,0.0,0.0,0.8204534792930376,,,-0.34207920690869714
R1,Composite,0.9998436626389772,0.9961957071077262,0.9432431322754651,12,12,12.0,24.0,500,-0.3051365261414771,-2.6270024808098058e-05,13.03645786799014,6.602222200037263,0.8164526078599004,,,
R2,Seasonal,0.6617994583046027,0.9720651191936621,,12,12,12.0,24.0,500,0.0,0.0,22.356267384253158,5.99641133866644,1.8302217825714524,,,
R3,Stationary_AR,0.0711717437398448,0.2735437700363397,,None,38,,,500,0.0,0.0,0.0,0.0,5.0,0.5026452154049839,,
R4,Trending_RandomWalkDrift,0.7097497583385608,0.0,0.0,None,167,,,500,,,0.0,0.0,0.5663854035804695,,,-0.3638869844239644
R1,Composite,0.9997842933051446,0.9953137941513269,0.7655415431234549,12,12,12.0,24.0,500,-0.38963765638010206,1.560174854347482e-05,16.579667281359097,3.4643091109031063,1.2064132238696432,,,
R2,Seasonal,0.743355746913253,0.9751152243140456,,12,12,12.0,24.0,500,0.0,0.0,28.954904136451816,8.955052212608063,1.063927229022463,,,
R3,Stationary_WN,0.16488336831153205,0.182568277178215,,None,5,,,500,0.0,0.0,0.0,0.0,8.806618027965511,,,
R4,Trending_ExponentialGrowth,0.9924323328389243,0.36949382050255797,0.31640509792433824,None,24,,,500,,,0.0,0.0,0.6283950711277047,,,
R1,Composite,0.9997519379631883,0.9896906428256753,0.7954214140677038,48,50,48.0,96.0,500,0.3511867152929584,1.0306256685140714e-05,11.63736819432626,3.2158842496026456,1.098600637732147,,,
R2,Seasonal,0.6559058228463921,0.9548042374039943,,48,50,48.0,96.0,500,0.0,0.0,21.13856171423,7.722979245216987,0.6539102098638003,,,
R3,Stationary_AR,0.07231633646957691,0.21885800575644732,,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.5663022521838055,,
R4,Trending_MeanShift,0.9999036881619953,0.9996130205747369,0.0,None,250,,,500,,,0.0,0.0,0.8852936184409903,,250.0,
R1,Composite,0.9995302547439258,0.9878685709574139,0.8637745018970511,24,24,24.0,48.0,500,-0.28380283384641336,3.100835538803668e-05,10.2997462120328,5.45583083170629,1.2455932828938774,,,
R2,Seasonal,0.6750100777937718,0.8759559163161967,,24,24,24.0,48.0,500,0.0,0.0,14.283410911490119,9.545575256786373,1.6357356014263091,,,
