True_Regime,Pattern,F_T_STL,F_S_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R3,Stationary_AR,0.010763707908982623,0.5336175788794246,0.0,0.02895880398584849,0.0,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.49473640303267286,,
R4,Trending_MeanShift,0.9999390238297663,0.999755260231332,0.9997510239340179,0.9990125663847103,0.0,None,250,,,500,,,0.0,0.0,1.2789239332943771,,250.0,
R1,Composite,0.9981910500701933,0.9864217514459418,0.9992614025537105,0.9944508583439621,0.5941010180655109,24,24,24.0,48.0,500,0.3013383346373716,-4.9951385132686136e-05,20.3852327929081,2.4321546095070214,1.4868938228319082,,,
R2,Seasonal,0.697147225930432,0.9865336422607341,0.9370139569313226,0.999351644496866,0.952153119924511,24,24,24.0,48.0,500,0.0,0.0,25.305669115387815,5.374315845878968,0.641962713050714,,,
R3,Stationary_AR,0.0307267963984581,0.3184950852448859,0.05277406392340289,0.6521028534794371,0.6277227115804758,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.5839990226787524,,
R4,Trending_MeanShift,0.9999178454208142,0.9996706897504946,0.9998873644848417,0.9995494217038153,0.0,None,250,,,500,,,0.0,0.0,1.2646955315441204,,250.0,
R1,Composite,0.9989966932697123,0.9591921617969504,0.999912673897163,0.9962983087464908,0.9130552441412175,36,36,36.0,72.0,500,-0.36746386731494607,4.031915539121087e-05,10.912413549651209,3.8761386458706415,0.7423912703530599,,,
R2,Seasonal,0.6749742187333962,0.9006513001677107,0.8639658094509431,0.989086608131917,0.8995817711178191,36,36,36.0,72.0,500,0.0,0.0,15.678292942067987,9.048022192003113,1.8022955705593988,,,
R3,Stationary_WN,0.08610791172756072,0.1082489001352821,0.48274134799463675,0.17801010610810264,0.36887403839623323,None,3,,,500,0.0,0.0,0.0,0.0,13.250308186186787,,,
R4,Trending_ExponentialGrowth,0.9930106354337849,0.17716279119764133,0.9952053122887278,0.3683896533732448,0.31564367099582646,None,24,,,500,,,0.0,0.0,1.4501808424905107,,,
R1,Composite,0.9946537843331087,0.9350660980214994,0.9996483572840523,0.9955443504512136,0.934854139734654,24,24,24.0,48.0,500,-0.21092732610020493,-3.0411086588457383e-05,12.73035863269672,5.999805278218366,0.8953120436464844,,,
R2,Seasonal,0.6936657813203888,0.9195794681475409,0.93437723245211,0.9956283837027625,0.9489980796458699,24,24,24.0,48.0,500,0.0,0.0,19.961679628319043,10.689271805076736,1.532808964438046,,,
R3,Stationary_WN,0.1811106874445163,0.192157333225628,0.43214403985015326,0.26714291411376156,0.3004129242402108,None,3,,,500,0.0,0.0,0.0,0.0,14.766555839562066,,,
R4,Trending_RandomWalkDrift,0.9962397689381761,0.11628898659207598,0.9995633439310074,0.6509393147264084,0.882336923749425,None,24,,,500,,,0.0,0.0,1.3918548055382665,,,-0.4672913501502991
R1,Composite,0.99642947713763,0.9408216377888579,0.9992453203105313,0.9857859460542131,0.7901534440488482,48,50,48.0,96.0,500,-0.23359330360278516,-2.617423950924658e-05,11.594049031787673,3.698266453991322,1.485713122570894,,,
R2,Seasonal,0.6662300828047678,0.9387852410590046,0.985858657592171,0.9992523409763877,0.989248266761009,48,50,48.0,96.0,500,0.0,0.0,19.66584716368678,8.642284793154772,0.5282104962568044,,,
R3,Stationary_WN,0.3209221855539588,0.15906049239292552,0.5608276516468438,0.2021710094919732,0.24759374822616964,None,2,,,500,0.0,0.0,0.0,0.0,10.121254617331937,,,
R4,Trending_MeanShift,0.9998227197867984,0.9992883582925843,0.9994911838065487,0.9979807569500969,0.0,None,250,,,500,,,0.0,0.0,1.0413813708339759,,250.0,
R1,Composite,0.9897271808992816,0.9667394095255721,0.9974993939587142,0.9918189970920213,0.7608063378361267,24,24,24.0,48.0,500,0.1587284710455588,-3.883837865979163e-05,15.735822597146573,4.108307754590562,1.4913711907603053,,,
R2,Seasonal,0.7046824135089018,0.9228711090171872,0.9710525311932751,0.9981471883799578,0.9774131268999855,24,24,24.0,48.0,500,0.0,0.0,19.414112298770785,10.518593947420513,0.8301588076743547,,,
R3,Stationary_AR,0.04200251341452832,0.24717437183062096,0.1196627514361357,0.5832006171989008,0.7296493300841235,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.6377892136712229,,
R4,Trending_RandomWalkDrift,0.9817914632220816,0.6190356883124353,0.9964606099875357,0.9122540057019424,0.833044006512357,None,250,,,500,,,0.0,0.0,1.2257224565992062,,,-0.35693142055309346
R1,Composite,0.9963873560915147,0.9946057778996459,0.9991372245171214,0.9987212784986494,0.7623218559453369,36,36,36.0,72.0,500,0.16263269557147636,-3.1072478652882524e-05,24.54656588356041,2.5327400476089448,0.9263565392806092,,,
R2,Seasonal,0.6959808343357486,0.9488641274076083,0.9153848803442257,0.9963102784128984,0.931470213107958,36,36,36.0,72.0,500,0.0,0.0,24.411620929502117,10.21096689862507,1.6511292595051004,,,
R3,Stationary_WN,0.05735158739381574,0.19652037969851077,0.22155017090943774,0.31259114916547937,0.39614238044484384,None,12,,,500,0.0,0.0,0.0,0.0,5.1816227969270905,,,
R4,Trending_ExponentialGrowth,0.9988815668986103,0.22627866640003158,0.999288299420885,0.37470662944456357,0.3577821942449959,None,24,,,500,,,0.0,0.0,0.9812961588954509,,,
R1,Composite,0.997200489275605,0.9499742841051755,0.9998418889018831,0.9970594603825225,0.9438503000674232,12,12,12.0,24.0,500,-0.35169840446636436,-4.2006995457912265e-05,17.538156716954987,7.752287356656874,0.9698874007162402,,,
R2,Seasonal,0.7183280563369767,0.9356182597309128,0.8884964993932893,0.9922965946692823,0.8863059860347995,12,12,12.0,24.0,500,0.0,0.0,18.94894041923789,9.05725774348888,1.7522765592519798,,,
R3,Stationary_WN,0.09968372183966479,0.1083649099454661,0.34669637426903044,0.18148561222716197,0.3195401508209481,None,4,,,500,0.0,0.0,0.0,0.0,10.891699418380455,,,
R4,Trending_MeanShift,0.9997963740628332,0.9991868790948982,0.9968366903812365,0.9892902086344108,0.0,None,250,,,500,,,0.0,0.0,1.4047592394705004,,250.0,
R1,Composite,0.9978649455833923,0.9108494279795446,0.9998905658954689,0.9950779887792107,0.9489241809950256,24,24,24.0,48.0,500,-0.28887332450742353,3.2159438779828e-05,8.133342425971257,4.688864639340477,0.6139675471758164,,,
R2,Seasonal,0.6849256960293784,0.9522476904669578,0.8997752286938882,0.9962889705914477,0.9246070067686866,24,24,24.0,48.0,500,0.0,0.0,19.05041208019206,7.537787929128566,1.2438869638866854,,,
R3,Stationary_WN,0.11277473019861506,0.21098815349791034,0.28324101077244024,0.2965022810588266,0.33644454777535293,None,5,,,500,0.0,0.0,0.0,0.0,10.353000018687995,,,
R4,Trending_MeanShift,0.9999036345690421,0.9996157918092572,0.999694732769537,0.9988054667420702,0.0,None,250,,,500,,,0.0,0.0,0.9914714285809431,,250.0,
R1,Composite,0.9881405435076875,0.9609888740766555,0.999384448828653,0.9979746242426804,0.9493414537124627,24,24,24.0,48.0,500,-0.14837710652466804,-3.374699744768249e-05,18.16043697286249,6.655486213363885,0.8435395936992153,,,
R2,Seasonal,0.6425765583797123,0.9814261809083354,0.788270025431002,0.9972843140092053,0.8548021295824306,24,24,24.0,48.0,500,0.0,0.0,22.422978512006075,4.837283658934714,1.3102652147838203,,,
R3,Stationary_AR,0.027815305196576157,0.2871525458972217,0.06649323516657257,0.5761063802610018,0.590427928985515,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.6224570989759795,,
R4,Trending_ExponentialGrowth,0.9935064756076395,0.22456474954095895,0.9952211387882312,0.35526642100892114,0.26786102896725783,None,24,,,500,,,0.0,0.0,0.5437971438286132,,,
R1,Composite,0.9793486649571153,0.9764455712888201,0.9969610146479565,0.9966445622781774,0.8609095152443338,12,12,12.0,24.0,500,0.10320937379718692,-2.881453104099114e-05,17.349064723897655,4.64326044077539,1.1275393150191217,,,
R2,Seasonal,0.6569252215455736,0.937543635746509,0.7260174187676012,0.9832515063987062,0.7447284677921132,12,12,12.0,24.0,500,0.0,0.0,13.053773532485227,5.49185634785859,1.7145770101872628,,,
R3,Stationary_AR,0.13714535602665756,0.2806152343622498,0.11742063717477591,0.5437009249404503,0.6620093415429645,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.6942927327265942,,
R4,Trending_MeanShift,0.999980016853984,0.9999201243921668,0.9999823130953222,0.9999293533352215,0.11478669509286565,None,250,,,500,,,0.0,0.0,0.722099153011619,,250.0,
R1,Composite,0.9964628671022129,0.8955171240215597,0.9997430510492835,0.9916501159088436,0.9278894027637832,36,36,36.0,72.0,500,-0.3482251808254513,1.4512534373432056e-05,12.138807176580395,7.415411567304286,1.2612347691656987,,,
R2,Seasonal,0.6420465806043574,0.9705174219412724,0.7334727106668727,0.9939357108295068,0.7985258621527299,36,36,36.0,72.0,500,0.0,0.0,17.853682385818303,5.0834755887415035,1.3994233968535652,,,
R3,Stationary_WN,0.1712742141590965,0.12546360725612926,0.28795881600418793,0.21709153865958486,0.23573711525601804,None,5,,,500,0.0,0.0,0.0,0.0,6.77084414208867,,,
R4,Trending_ExponentialGrowth,0.9994270516743631,0.2009901053508435,0.9996564492579443,0.3424569911766634,0.3955049209007273,None,24,,,500,,,0.0,0.0,0.8368613302806243,,,
R1,Composite,0.9864827427276933,0.9319142179272254,0.9978703889349458,0.9888554136822538,0.8465643169684833,36,36,36.0,72.0,500,0.1237274989841985,1.4537255259163993e-05,11.645734410566952,5.252631560852224,1.2446214898842292,,,
R2,Seasonal,0.6834333665869055,0.965402162872183,0.9041319770872094,0.9974230046907233,0.9278007875885697,36,36,36.0,72.0,500,0.0,0.0,29.52366152399196,9.953864465327287,1.6614703019287047,,,
R3,Stationary_WN,0.127194066084111,0.13642425797556823,0.3339818207707873,0.2180973270402019,0.2921786995866469,None,4,,,500,0.0,0.0,0.0,0.0,7.461826589031548,,,
R4,Trending_RandomWalkDrift,0.9768959361779941,0.7129818808766335,0.9953065939454872,0.951431187902878,0.818949855474435,None,250,,,500,,,0.0,0.0,0.877110587964264,,,-0.23077007636810404
R1,Composite,0.9990972778686532,0.967954203299475,0.9998056429102575,0.9931311143461168,0.7855586384765788,24,24,24.0,48.0,500,0.27069698881858784,1.0907943568380656e-05,9.1330123122661,2.4127603640306177,0.8464145892510264,,,
R2,Seasonal,0.7016011819295438,0.9698816365022347,0.950441983715961,0.9988253717851158,0.9616802643584696,24,24,24.0,48.0,500,0.0,0.0,23.179391059028667,7.529459306759138,0.8803757223120637,,,
R3,Stationary_AR,0.23294420153815631,0.289517872072411,0.29536638413267546,0.4951803216896352,0.5603658132852793,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.5942742205213734,,
R4,Trending_RandomWalkDrift,0.9967521446422104,0.2777890556488518,0.999738475749533,0.8060116657028938,0.9197129558706186,None,24,,,500,,,0.0,0.0,1.2609255261572723,,,-0.2949664820750122
R1,Composite,0.995691697459899,0.9534832990824536,0.9997695187889355,0.9974247507078082,0.9471563668345626,36,36,36.0,72.0,500,0.18368400210903263,3.987223793128076e-05,12.429196141544463,5.035577405473785,0.6661194883534081,,,
R2,Seasonal,0.6904810747736815,0.9729706103246055,0.9108909484555029,0.9981099165028694,0.9318062985474742,36,36,36.0,72.0,500,0.0,0.0,18.364853202387316,5.475159514438814,0.891423574118104,,,
R3,Stationary_AR,0.09767863737802251,0.27860707222260483,0.12274318936283113,0.4405891606267962,0.4409056663895815,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.45155399515751765,,
R4,Trending_RandomWalkDrift,0.981573190292078,0.8241553047601933,0.9938130248246442,0.9372768901660669,0.6631378557760477,None,250,,,500,,,0.0,0.0,1.0730467025237633,,,-0.15691324627300973
R1,Composite,0.9959496990590598,0.9811471921023712,0.9982566188404426,0.9918177418974161,0.5686954185925697,12,12,12.0,24.0,500,-0.1387501484126505,-3.973101929595562e-05,14.870330889921895,2.284494477177582,1.31245592256667,,,
R2,Seasonal,0.6702678745437419,0.980190727240499,0.7870024647787763,0.9964039399084225,0.8194961134296734,12,12,12.0,24.0,500,0.0,0.0,25.543190118680588,6.0463081211229515,1.6836353508473847,,,
R3,Stationary_AR,0.04234092989969307,0.3005020620644988,0.10243958110260509,0.556814224204102,0.5223232429532992,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.5307726250677629,,
R4,Trending_MeanShift,0.9998145130445609,0.9992558210516238,0.9957389137146494,0.9806472042344841,0.0,None,250,,,500,,,0.0,0.0,1.1708103860819394,,250.0,
R1,Composite,0.9956934283710513,0.9883500539513995,0.9990038425291567,0.9973071752902775,0.7700863054028798,36,36,36.0,72.0,500,-0.1462662811102192,-1.933431076029875e-05,19.280407062112836,3.202582263055487,1.0978443678493066,,,
R2,Seasonal,0.700592156618113,0.9030439879862789,0.9260427584180055,0.9936127155488025,0.9397192834687581,36,36,36.0,72.0,500,0.0,0.0,19.66683969475406,11.617610273264035,1.6978196525883698,,,
R3,Stationary_AR,0.052062265744401204,0.2590624196254716,0.11273231662213246,0.46484134524892284,0.5274242495251893,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.507998987305128,,
R4,Trending_MeanShift,0.9999238951093762,0.9996961364561499,0.9999335425538756,0.9997357995457328,0.12808573157356606,None,250,,,500,,,0.0,0.0,1.4362146171949772,,250.0,
R1,Composite,0.9994721586155347,0.993019012106002,0.999826599356427,0.9977002137951965,0.6717904345581737,24,24,24.0,48.0,500,0.3840563717558343,4.4339406262634004e-05,22.584438809893552,2.5298610642085713,1.0160365737187411,,,
R2,Seasonal,0.6799939493011122,0.9861827098771239,0.8827733744663234,0.9987246374092072,0.908594674940583,24,24,24.0,48.0,500,0.0,0.0,19.83793322980393,4.14582172757794,0.7964165729294648,,,
R3,Stationary_WN,0.059195126939106224,0.15373846851193151,0.27207156070434324,0.25363186142530025,0.3027039462770722,None,5,,,500,0.0,0.0,0.0,0.0,5.36326116023901,,,
R4,Trending_RandomWalkDrift,0.9870742894238076,0.58088346501796,0.9948396117607989,0.89170472472368,0.6057094472569151,None,167,,,500,,,0.0,0.0,0.9276479103816746,,,0.19304029264007352
R1,Composite,0.9980564649868593,0.9781364235899918,0.9999347000752458,0.9992523993174555,0.9665288811623823,36,36,36.0,72.0,500,-0.37545930451072196,2.930604015922361e-05,21.785963656543544,6.044945113458622,0.6401997440014032,,,
R2,Seasonal,0.7035634595705206,0.9558042147179248,0.938839121115651,0.9977300248093177,0.9507911201217879,36,36,36.0,72.0,500,0.0,0.0,24.15066082857132,9.35480149913413,1.1405055805362976,,,
R3,Stationary_WN,0.18333734845234695,0.20726497484627482,0.3662280023771147,0.31405512703263583,0.33045628409209427,None,4,,,500,0.0,0.0,0.0,0.0,8.303619899385888,,,
R4,Trending_ExponentialGrowth,0.9994985982282961,0.3093546618776716,0.9996882007993758,0.4072402195654349,0.3737295325615092,None,24,,,500,,,0.0,0.0,0.5016133036162886,,,
R1,Composite,0.9989354493188642,0.9673010370531417,0.9997611933446684,0.9926637912058057,0.775655595969361,24,24,24.0,48.0,500,-0.28506707082855476,-2.3734895655599674e-05,10.595060705264226,2.716152967801131,0.9803173534592939,,,
R2,Seasonal,0.6817921177076032,0.9641776425259919,0.8944177493361626,0.9970789223888245,0.9200120998925801,24,24,24.0,48.0,500,0.0,0.0,21.29930354597368,7.331151789357846,1.3053711559939052,,,
R3,Stationary_WN,0.24587060105884817,0.19784829813107307,0.42064539555228186,0.2588231264157269,0.2395611205758208,None,3,,,500,0.0,0.0,0.0,0.0,6.504121336044602,,,
R4,Trending_RandomWalkDrift,0.9954613866008888,0.9462203055004972,0.5350822518067635,0.0,0.0,None,250,,,500,,,0.0,0.0,1.1500956707739052,,,-0.1834169033151564
R1,Composite,0.9963909781663755,0.940645685573753,0.9997623261970731,0.9959404728962652,0.9347287194705745,12,12,12.0,24.0,500,-0.28485497090621426,1.9659536948359767e-05,13.455404113762615,6.501526346173437,0.875100921974578,,,
R2,Seasonal,0.7465455708569058,0.9390937563924657,0.9623255867994074,0.997382637817247,0.9593188296929258,12,12,12.0,24.0,500,0.0,0.0,20.58843353330067,10.251312642304885,1.1093464765253604,,,
R3,Stationary_AR,0.05305454496093831,0.3130786986477063,0.09659083025875115,0.4817952567645316,0.5639127370770782,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.44101265944356444,,
R4,Trending_MeanShift,0.9999457293794003,0.9997830823187879,0.9998552799717939,0.9994404106650682,0.0,None,250,,,500,,,0.0,0.0,1.1152616295532627,,250.0,
R1,Composite,0.9977006338265451,0.9823379973579164,0.9997344342718429,0.997951614168234,0.8850533890913796,24,24,24.0,48.0,500,-0.3462844174899268,2.1604320269218913e-05,24.391077432161488,5.419983193485675,1.1810060456709257,,,
R2,Seasonal,0.7021266991887611,0.8887820605472261,0.9611407984428237,0.9962750772981139,0.9695055554925827,24,24,24.0,48.0,500,0.0,0.0,12.644637612591374,8.24107224446432,0.8145152937664557,,,
R3,Stationary_WN,0.23693755107283287,0.13572040297315102,0.5342150584601808,0.17965220959492612,0.2671267864086865,None,2,,,500,0.0,0.0,0.0,0.0,7.077317823025754,,,
R4,Trending_RandomWalkDrift,0.9903841219375823,0.5748259082179309,0.9995069429420376,0.9785352778100759,0.9490755579726938,None,125,,,500,,,0.0,0.0,1.3178413636837119,,,0.27452312574310916
R1,Composite,0.9992606817059286,0.9771901388682902,0.9999491554342007,0.9984096702025332,0.9314121600923204,36,36,36.0,72.0,500,0.3885493453165392,3.2456981099430995e-05,14.577312822438316,4.036945534362836,0.6300760274252597,,,
R2,Seasonal,0.7039506193071946,0.8861775822764988,0.9420169711394812,0.994158539157091,0.9542626989461601,36,36,36.0,72.0,500,0.0,0.0,12.630356280652297,8.528105969915188,1.0586357801890531,,,
R3,Stationary_AR,0.058350616000456434,0.20016414088636258,0.12997566816960338,0.5302065780023966,0.6634326674156785,None,33,,,500,0.0,0.0,0.0,0.0,5.0,0.61809067027321,,
R4,Trending_ExponentialGrowth,0.9934102831830237,0.22425578206715702,0.9951120799299744,0.3040515959381782,0.2490748239339552,None,24,,,500,,,0.0,0.0,0.634901240577504,,,
R1,Composite,0.9931714749746894,0.9331172890876402,0.9997649715056488,0.9974054104481305,0.9661126899363739,48,50,48.0,96.0,500,-0.2420763972033331,3.3655059973541306e-05,14.009528236607132,6.327952487628737,0.7068384076603854,,,
R2,Seasonal,0.004209900613276196,0.9803751033772455,0.05280909179523985,0.9942787909724015,0.7164339398629989,48,100,48.0,96.0,500,0.0,0.0,11.123250567726522,10.651403527471142,1.0662645873222514,,,
R3,Stationary_WN,0.16729675070531036,0.14512192638473487,0.4110941063694016,0.20448515782775922,0.28923942639014955,None,3,,,500,0.0,0.0,0.0,0.0,8.94949130191612,,,
R4,Trending_MeanShift,0.9999002989611296,0.9996019464969789,0.9999145762159717,0.9996585997948425,0.1428853569191083,None,250,,,500,,,0.0,0.0,0.7779667313150127,,250.0,
R1,Composite,0.9961316807591665,0.9764784121353606,0.9995355918878861,0.9971429943505608,0.8808587855530922,36,36,36.0,72.0,500,-0.22413816215400195,2.853442376489757e-05,17.220943813603803,4.631579489434577,0.9417024381858143,,,
R2,Seasonal,0.5235652571748979,0.9740980560308625,0.5162254608161689,0.992221815525947,0.7059570037401116,36,36,36.0,72.0,500,0.0,0.0,18.935173119129104,4.059247324488779,1.694516670569505,,,
R3,Stationary_WN,0.21220245432888696,0.17238575843409887,0.4674300761602517,0.24158137336324104,0.2889656957080369,None,3,,,500,0.0,0.0,0.0,0.0,8.533195703139155,,,
R4,Trending_MeanShift,0.9999090690612639,0.9996364961529274,0.9994774361811875,0.9978012109891922,0.0,None,250,,,500,,,0.0,0.0,0.9840943981846706,,250.0,
R1,Composite,0.9959700299449531,0.973141002172945,0.9995511896879286,0.996965320042984,0.8900576730687253,36,36,36.0,72.0,500,0.12934424892829685,-2.254780097713749e-05,9.248014871373464,2.6486584899080565,0.5236516693947342,,,
R2,Seasonal,0.6898494901384926,0.9659777642856774,0.8986653263465082,0.9971741242294171,0.919474533506059,36,36,36.0,72.0,500,0.0,0.0,19.480734990069102,6.504546853476928,1.161820290458467,,,
R3,Stationary_WN,0.1661792553285173,0.21976810780553302,0.3010072388483652,0.3368635831487412,0.27372087358571096,None,6,,,500,0.0,0.0,0.0,0.0,7.896891930378402,,,
R4,Trending_MeanShift,0.9999718138875895,0.9998872582628835,0.9999709483595606,0.9998837755170339,0.0,None,250,,,500,,,0.0,0.0,0.5760107427490352,,250.0,
R1,Composite,0.9762323497285667,0.9857181374547737,0.9951034697588707,0.9971755774132932,0.8035520919199183,12,12,12.0,24.0,500,-0.1027498636214719,2.4455688633647354e-05,24.50137925966203,4.700805217206089,1.4816226187146566,,,
R2,Seasonal,0.7086199555823731,0.9297828637417769,0.8556127919402128,0.9890317559509497,0.8531725641888077,12,12,12.0,24.0,500,0.0,0.0,15.074444533826153,7.510149140196091,1.6047365754983614,,,
R3,Stationary_WN,0.1382067581826233,0.18457763560285423,0.39423992840891786,0.2982874374527552,0.3681828160114977,None,4,,,500,0.0,0.0,0.0,0.0,14.795507212885395,,,
R4,Trending_RandomWalkDrift,0.993063839262486,0.6881510269463282,0.9861591529208749,0.6770352063203147,0.0,None,250,,,500,,,0.0,0.0,1.4189298342013439,,,-0.25928030805257085
R1,Composite,0.9876187271581915,0.9629716368379267,0.9992350063605462,0.997511326837679,0.9397721481386927,48,50,48.0,96.0,500,-0.2208917307243604,4.416463113892547e-05,22.84350550344689,7.171510712057078,1.163550940449828,,,
R2,Seasonal,0.5883300252714158,0.9338181078362027,0.8045603288312972,0.9903393821776506,0.8719773177240459,48,50,48.0,96.0,500,0.0,0.0,15.1848995668573,5.9829856598395805,1.5480506062046515,,,
R3,Stationary_AR,0.21941053279506229,0.3468375498665893,0.3397767655886681,0.5932918890343246,0.6579245473917934,None,28,,,500,0.0,0.0,0.0,0.0,5.0,0.6524786933158027,,
R4,Trending_RandomWalkDrift,0.9766258118368714,0.0612592547245846,0.9968886468569657,0.5958396937973658,0.8730983406782712,None,24,,,500,,,0.0,0.0,0.7397400924005988,,,0.160319402420286
R1,Composite,0.9943538520899913,0.9667939294643901,0.9998308192195136,0.9989845555910565,0.970368774559694,36,36,36.0,72.0,500,-0.2243398900003161,4.822381507816395e-05,16.829862635627343,5.8726189699804765,0.5509789322160428,,,
R2,Seasonal,0.7168010050965287,0.934067247622775,0.9808329842585655,0.9988803816486852,0.9840731506506073,36,36,36.0,72.0,500,0.0,0.0,22.49418542803245,11.328094450958979,0.8112889514212158,,,
R3,Stationary_AR,0.093949320838979,0.2510257520541834,0.12835182262749556,0.4271710729821202,0.4767157748670525,None,21,,,500,0.0,0.0,0.0,0.0,5.0,0.4322026574075681,,
R4,Trending_MeanShift,0.9999482938482741,0.9997933442787126,0.9996513040163676,0.9985728363624532,0.0,None,250,,,500,,,0.0,0.0,1.01834290070341,,250.0,
