True_Regime,Pattern,F_T,F_S,F_I,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R2,Seasonal,0.664919570740883,0.9259526609504208,0.0,36,36,36.0,72.0,500,0.0,0.0,16.612061277831057,8.148409301671524,1.801207965804016,,,
R3,Stationary_AR,0.09255599725245489,0.3888323836922386,0.0,None,50,,,500,0.0,0.0,0.0,0.0,5.0,0.6168534378638761,,
R4,Trending_MeanShift,0.9999268213889827,0.9997084168645238,0.0,None,250,,,500,,,0.0,0.0,0.8318050278756213,,250.0,
R1,Composite,0.9817816418509082,0.915323101065049,0.0,12,12,12.0,24.0,500,0.12010917029909804,2.4227594994927826e-05,12.256738502483332,7.441638929278857,0.606404674112687,,,
R2,Seasonal,0.6999283036775311,0.933080617691135,0.0,12,12,12.0,24.0,500,0.0,0.0,14.842145330069851,6.991351980194967,1.629756704942025,,,
R3,Stationary_AR,0.10130430452438322,0.3549196198980724,0.0,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.5422981093529249,,
R4,Trending_ExponentialGrowth,0.9996859865902955,0.16234487603042203,0.0,None,24,,,500,,,0.0,0.0,0.5942310419526441,,,
R1,Composite,0.9928675605821019,0.9811419695052553,0.0,36,36,36.0,72.0,500,-0.11675035033272299,-2.6950613738533666e-05,16.466897441415075,4.198602091949275,0.5030520795031472,,,
R2,Seasonal,0.6919918057223106,0.8749481841100707,0.0,36,36,36.0,72.0,500,0.0,0.0,16.237674773218487,11.032686126799684,1.7898483706906503,,,
R3,Stationary_AR,0.20032606359312333,0.33592422220066964,0.0,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.6348856991974537,,
R4,Trending_MeanShift,0.9999548534931674,0.9998193451346826,0.0,None,250,,,500,,,0.0,0.0,1.3013061786159585,,250.0,
R1,Composite,0.9659581202042352,0.9485222094548016,0.0,48,50,48.0,96.0,500,-0.1283640454837649,1.6859769182159144e-05,19.729803287832475,7.950243523413237,0.5820987076892459,,,
R2,Seasonal,0.4003476573179582,0.9339502447154263,0.0,48,50,48.0,96.0,500,0.0,0.0,18.576074670786397,5.6426823255683,1.8730765991180707,,,
R3,Stationary_AR,0.2448791586718121,0.24480574988773762,0.0,None,15,,,500,0.0,0.0,0.0,0.0,5.0,0.6721814374503061,,
R4,Trending_RandomWalkDrift,0.9972357935687108,0.12133832242245779,0.0,None,24,,,500,,,0.0,0.0,1.3673836074825387,,,0.4608038348793907
R1,Composite,0.9910935052773671,0.9775492469263699,0.0,48,50,48.0,96.0,500,0.12921229677096435,1.529308945660797e-05,17.68314110884497,2.6772742893486194,0.5133309475416196,,,
R2,Seasonal,0.6673487461320758,0.9080236445036687,0.0,48,50,48.0,96.0,500,0.0,0.0,16.802586014997466,9.16132829919172,0.8254192760527688,,,
R3,Stationary_WN,0.12400429978354033,0.12330321133211408,0.0,None,3,,,500,0.0,0.0,0.0,0.0,5.6035028791659425,,,
R4,Trending_RandomWalkDrift,0.9975380267589586,0.03554397022835987,0.0,None,24,,,500,,,0.0,0.0,1.468454175583776,,,-0.4698947018215427
R1,Composite,0.9972167889712887,0.9237218832938179,0.0,24,24,24.0,48.0,500,-0.21573593748303463,-1.702791026402559e-05,8.215865000072236,4.193862478984517,0.7191259345187712,,,
R2,Seasonal,0.6640733918263236,0.9603801893813367,0.0,24,24,24.0,48.0,500,0.0,0.0,21.190580265729913,7.237012153296955,1.6619488034799321,,,
R3,Stationary_WN,0.08794085683570385,0.16217741995631652,0.0,None,6,,,500,0.0,0.0,0.0,0.0,14.792194068747818,,,
R4,Trending_RandomWalkDrift,0.9848327406710066,0.0,0.0,None,24,,,500,,,0.0,0.0,0.951625906556419,,,-0.49143837651419464
R1,Composite,0.979304705568263,0.9199186989395025,0.0,36,36,36.0,72.0,500,-0.11683294727922938,3.542786270070767e-05,10.017430859492773,4.494744877338553,1.2465756800466044,,,
R2,Seasonal,0.7084084583481001,0.9223762976243169,0.0,36,36,36.0,72.0,500,0.0,0.0,15.654224792319022,8.419666235447703,0.9395080490139132,,,
R3,Stationary_WN,0.018492028474985434,0.28684242669770854,0.0,None,71,,,500,0.0,0.0,0.0,0.0,12.518191095157295,,,
R4,Trending_RandomWalkDrift,0.9965318868904346,0.7375748042692443,0.0,None,250,,,500,,,0.0,0.0,1.0678824919168965,,,-0.44602081707075747
R1,Composite,0.9868628202497178,0.9556104707616768,0.0,12,12,12.0,24.0,500,0.10627302655087634,2.1133453847160912e-05,12.9218543973535,4.8609165252226845,1.300518259513128,,,
R2,Seasonal,0.677251998279597,0.9158557753634141,0.0,12,12,12.0,24.0,500,0.0,0.0,11.112250231989531,5.795632986504815,1.4978871174693333,,,
R3,Stationary_AR,0.09271903730722775,0.24412994716234682,0.0,None,29,,,500,0.0,0.0,0.0,0.0,5.0,0.4117530816843232,,
R4,Trending_MeanShift,0.9999321400615783,0.9997287586426322,0.0,None,250,,,500,,,0.0,0.0,1.3863409532179427,,250.0,
R1,Composite,0.9952458300863124,0.9851749707836707,0.0,24,24,24.0,48.0,500,0.14978564319876528,3.0646046244283235e-05,18.95646093684209,3.2133202334942497,1.2490731399114754,,,
R2,Seasonal,0.7025956304079324,0.9356704806766641,0.0,24,24,24.0,48.0,500,0.0,0.0,23.162508927497207,11.325279601225992,1.0968600874060523,,,
R3,Stationary_AR,0.06073611278353719,0.28453857841723007,0.0,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.6052831208547023,,
R4,Trending_RandomWalkDrift,0.9953647898264444,0.0,0.0,None,24,,,500,,,0.0,0.0,0.7025711513169907,,,0.4561636536226872
R1,Composite,0.9984170140361657,0.9802788328451901,0.0,36,36,36.0,72.0,500,0.37289937154781194,-4.3229679740379044e-05,20.0490062352746,3.8646219826299513,1.3926396830734549,,,
R2,Seasonal,0.7196338959346005,0.970434053945625,0.0,36,36,36.0,72.0,500,0.0,0.0,28.69985530368286,9.520584139122947,0.5285442852991278,,,
R3,Stationary_WN,0.21065997900055,0.15413858113024703,0.0,None,2,,,500,0.0,0.0,0.0,0.0,5.623601195174578,,,
R4,Trending_ExponentialGrowth,0.9969281424793447,0.3113516315928848,0.0,None,24,,,500,,,0.0,0.0,1.2776819413057605,,,
R1,Composite,0.9977198510388425,0.9654927151326751,0.0,48,50,48.0,96.0,500,0.3650246419486801,-4.213104094183703e-05,17.893598299705985,5.673100130447982,0.5667478904384122,,,
R2,Seasonal,0.6476395792037153,0.9262953908997553,0.0,48,50,48.0,96.0,500,0.0,0.0,23.607875449189848,10.987200302411054,1.4810818249174678,,,
R3,Stationary_AR,0.09167911261252348,0.21818367605096167,0.0,None,22,,,500,0.0,0.0,0.0,0.0,5.0,0.5941180258665174,,
R4,Trending_ExponentialGrowth,0.9985129770360283,0.23592467864786282,0.0,None,24,,,500,,,0.0,0.0,1.1939086038711348,,,
R1,Composite,0.9971083606137733,0.8979599974887592,0.0,36,36,36.0,72.0,500,0.2804891435189395,-2.67968454442132e-05,8.566534310570601,4.533302385481876,1.4264503663692585,,,
R2,Seasonal,0.6587339248179613,0.8853286226857685,0.0,36,36,36.0,72.0,500,0.0,0.0,12.852261912016028,7.909552240650337,1.971742812229263,,,
R3,Stationary_AR,0.03310913828389073,0.4103739575222679,0.0,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.4064254642927998,,
R4,Trending_ExponentialGrowth,0.989061922520159,0.26088857196026904,0.0,None,24,,,500,,,0.0,0.0,0.6425951060773917,,,
R1,Composite,0.9979231079756268,0.9292319339902969,0.0,48,50,48.0,96.0,500,0.36840920798241006,-1.2058012302792362e-05,12.264876586815397,5.552412827026763,1.0368403240970148,,,
R2,Seasonal,0.6799004786268874,0.9147089540906664,0.0,48,50,48.0,96.0,500,0.0,0.0,20.32713890365742,10.973686274937675,0.5510649877542366,,,
R3,Stationary_AR,0.2172117076187845,0.33260306152145236,0.0,None,25,,,500,0.0,0.0,0.0,0.0,5.0,0.5956612245832045,,
R4,Trending_RandomWalkDrift,0.9936090396329287,0.6608481862280189,0.0,None,167,,,500,,,0.0,0.0,0.9081621480226765,,,-0.3247420836345958
R1,Composite,0.9978343503120439,0.9449618710088408,0.0,48,50,48.0,96.0,500,-0.31279768465495383,-3.490951430671825e-05,12.835772606551899,4.142464788244728,1.357323223792838,,,
R2,Seasonal,0.608831240712314,0.9793383695236708,0.0,48,50,48.0,96.0,500,0.0,0.0,25.68638562154246,5.830262139359249,0.6626286851471339,,,
R3,Stationary_WN,0.08527720056566601,0.11608780646797101,0.0,None,4,,,500,0.0,0.0,0.0,0.0,8.101642991450039,,,
R4,Trending_RandomWalkDrift,0.9925867809606796,0.07404500911232015,0.0,None,24,,,500,,,0.0,0.0,0.8176720685990568,,,0.25688722124548097
R1,Composite,0.9973211773606565,0.9894922069495632,0.0,12,12,12.0,24.0,500,0.2374382453961957,-1.3464299939989123e-05,23.686874317594768,3.8780494706348545,1.208423191096049,,,
R2,Seasonal,0.7373204292076949,0.9372854668684152,0.0,12,12,12.0,24.0,500,0.0,0.0,22.294652241897097,11.096317705843063,1.4789550789085124,,,
R3,Stationary_WN,0.2257557793338626,0.17723357693034691,0.0,None,2,,,500,0.0,0.0,0.0,0.0,10.943239606486069,,,
R4,Trending_MeanShift,0.9999897588229044,0.9999590564566363,0.0,None,250,,,500,,,0.0,0.0,0.5164547000453754,,250.0,
R1,Composite,0.9972212281319386,0.9691086258650894,0.0,36,36,36.0,72.0,500,-0.30578582194852744,-3.829922749538923e-05,19.612107030072853,6.289938457600568,0.9937433498482783,,,
R2,Seasonal,0.6617112643740817,0.8263230639394529,0.0,36,36,36.0,72.0,500,0.0,0.0,10.057081151661693,7.824326208844393,1.7830003764830182,,,
R3,Stationary_AR,0.08533611547939368,0.3052656864445362,0.0,None,56,,,500,0.0,0.0,0.0,0.0,5.0,0.6393064891462241,,
R4,Trending_RandomWalkDrift,0.9978993049532585,0.22040466759780264,0.0,None,24,,,500,,,0.0,0.0,0.831464910881711,,,-0.37648685644415303
R1,Composite,0.9865594053970149,0.9178262611113847,0.0,24,24,24.0,48.0,500,-0.19488030654925376,4.8993279264085886e-05,13.519991516783529,7.317016256847323,0.9081083983966827,,,
R2,Seasonal,0.7060266883363768,0.9671437515995112,0.0,24,24,24.0,48.0,500,0.0,0.0,18.88337726065864,6.524115989225295,0.5459526194005961,,,
R3,Stationary_AR,0.10023254524934933,0.23531634030592907,0.0,None,19,,,500,0.0,0.0,0.0,0.0,5.0,0.45393402113495646,,
R4,Trending_RandomWalkDrift,0.9990566718115339,0.9603716160487135,0.0,None,250,,,500,,,0.0,0.0,1.059714328272379,,,0.45219371533961283
R1,Composite,0.9932571640951949,0.9764594059421641,0.0,48,50,48.0,96.0,500,0.16196664569488697,3.9509302576936146e-05,19.713557844883177,2.7088225814435036,1.4911216094240503,,,
R2,Seasonal,0.6043222212729191,0.9619983412069856,0.0,48,50,48.0,96.0,500,0.0,0.0,22.72006176354085,7.0070673423347225,1.4156926743911855,,,
R3,Stationary_WN,0.05406703704728566,0.09395529524389856,0.0,None,3,,,500,0.0,0.0,0.0,0.0,7.8789393048286875,,,
R4,Trending_RandomWalkDrift,0.9768629767072202,0.9738671877465662,0.0,None,250,,,500,,,0.0,0.0,0.5488038073331929,,,0.17622382915086865
R1,Composite,0.9992767296542665,0.9448233350027885,0.0,12,12,12.0,24.0,500,-0.3605430575107904,-4.30150211076401e-05,8.745629664010206,3.669874319295214,0.9174376934194475,,,
R2,Seasonal,0.7432103134104029,0.9620244874643749,0.0,12,12,12.0,24.0,500,0.0,0.0,26.369581645881397,10.20608264150425,1.2003327183731738,,,
R3,Stationary_WN,0.3866258427602103,0.18751714241383277,0.0,None,2,,,500,0.0,0.0,0.0,0.0,9.244734039993777,,,
R4,Trending_ExponentialGrowth,0.9991903507456551,0.19691838403032647,0.0,None,24,,,500,,,0.0,0.0,0.9812010249107249,,,
R1,Composite,0.996577776038873,0.9851633118994011,0.0,36,36,36.0,72.0,500,0.2229109593164053,1.3474932587247791e-05,22.373952951367205,3.1916230916213495,1.4882035287193727,,,
R2,Seasonal,0.7173406069588246,0.9048445821731306,0.0,36,36,36.0,72.0,500,0.0,0.0,19.046447790207186,11.752500867191083,0.8394798435780015,,,
R3,Stationary_AR,0.09328241628263734,0.28214630164233434,0.0,None,33,,,500,0.0,0.0,0.0,0.0,5.0,0.5590456189928973,,
R4,Trending_ExponentialGrowth,0.9872615496702254,0.23336524285215665,0.0,None,24,,,500,,,0.0,0.0,0.9214655382677579,,,
R1,Composite,0.9978779466885545,0.96416639831477,0.0,48,50,48.0,96.0,500,0.2742279525134264,3.389864746281073e-05,14.20154958358492,2.288577769270223,1.3784325720299084,,,
R2,Seasonal,0.6136437289008001,0.9487384738849521,0.0,48,50,48.0,96.0,500,0.0,0.0,26.62756857279472,9.97120979568157,1.7760672409704756,,,
R3,Stationary_WN,0.1505557332747539,0.1059664056947568,0.0,None,2,,,500,0.0,0.0,0.0,0.0,13.91653564436388,,,
R4,Trending_RandomWalkDrift,0.9956521547617178,0.06813975236829828,0.0,None,24,,,500,,,0.0,0.0,1.0706641294570274,,,-0.30369445969482034
R1,Composite,0.9938787695100063,0.9025211829906787,0.0,24,24,24.0,48.0,500,0.24713964414959666,-2.4635161761761803e-05,11.313047799532226,6.514656226805137,1.4106257657217522,,,
R2,Seasonal,0.6347488539646189,0.9394758484141816,0.0,24,24,24.0,48.0,500,0.0,0.0,18.74399970054187,7.509229775576334,1.970025979454014,,,
R3,Stationary_WN,0.18351497461137822,0.1807362037469299,0.0,None,4,,,500,0.0,0.0,0.0,0.0,7.230711590038521,,,
R4,Trending_MeanShift,0.9998959788104087,0.999584248184014,0.0,None,250,,,500,,,0.0,0.0,0.8616991656867923,,250.0,
R1,Composite,0.9958012237374007,0.9398377106870188,0.0,24,24,24.0,48.0,500,-0.25758055368679555,3.9795766202413617e-05,12.319300743291963,5.442759958933758,0.9363372106244714,,,
R2,Seasonal,0.6554736940492237,0.9561560704980919,0.0,24,24,24.0,48.0,500,0.0,0.0,16.241901224653297,5.747074080021511,1.3498127147602728,,,
R3,Stationary_AR,0.04680990818640984,0.21008435554767868,0.0,None,36,,,500,0.0,0.0,0.0,0.0,5.0,0.40467008070364274,,
R4,Trending_MeanShift,0.9999876835982779,0.9999507695941173,0.0,None,250,,,500,,,0.0,0.0,0.6496571253345295,,250.0,
R1,Composite,0.990656717647746,0.9833849441366002,0.0,48,50,48.0,96.0,500,0.13406152541250133,1.0586059600789888e-05,21.450023232042625,3.636245193475592,0.8211040167350271,,,
R2,Seasonal,0.5604337766391556,0.8600237006825988,0.0,48,50,48.0,96.0,500,0.0,0.0,10.085185725405363,5.651384094154974,1.9715050036915596,,,
R3,Stationary_AR,0.17412060152242204,0.2644151730932467,0.0,None,21,,,500,0.0,0.0,0.0,0.0,5.0,0.47702773381397745,,
R4,Trending_MeanShift,0.9999621850405638,0.9998487370840917,0.0,None,250,,,500,,,0.0,0.0,1.0995599079008,,250.0,
R1,Composite,0.9971502666796918,0.9094719421932198,0.0,36,36,36.0,72.0,500,-0.35189525461305426,-4.890904197940512e-05,13.031797775114601,7.762806028829317,0.8739948676191578,,,
R2,Seasonal,0.714448073618142,0.9347916401014389,0.0,36,36,36.0,72.0,500,0.0,0.0,23.186689289286132,11.499822432013676,0.8159124856805031,,,
R3,Stationary_AR,0.008269016533082874,0.24635091707776613,0.0,None,125,,,500,0.0,0.0,0.0,0.0,5.0,0.6320443886234255,,
R4,Trending_MeanShift,0.9998870086001334,0.9995487862260395,0.0,None,250,,,500,,,0.0,0.0,1.4649087220149677,,250.0,
R1,Composite,0.9923503582193105,0.9825185908105925,0.0,36,36,36.0,72.0,500,-0.17884311161169375,3.0367593046314872e-05,21.84234290879874,4.9199299352223935,1.3259772602483264,,,
R2,Seasonal,0.7109867717665688,0.970349827491703,0.0,36,36,36.0,72.0,500,0.0,0.0,16.965566951073676,5.559230146746866,0.5063329061058042,,,
R3,Stationary_AR,0.08521550950200918,0.20962358543288206,0.0,None,83,,,500,0.0,0.0,0.0,0.0,5.0,0.5416977706268609,,
R4,Trending_MeanShift,0.9997625163254152,0.9990563206851698,0.0,None,250,,,500,,,0.0,0.0,1.3893924662150234,,250.0,
R1,Composite,0.9993986464238985,0.9945469268746295,0.0,12,12,12.0,24.0,500,-0.26953333813695435,2.184915860635523e-05,17.553845234694492,2.133125059270338,0.5894189252033786,,,
R2,Seasonal,0.6672649562858664,0.9500956265987003,0.0,12,12,12.0,24.0,500,0.0,0.0,17.82453770013441,6.7566091265984,1.8459770827490198,,,
R3,Stationary_WN,0.22427812095208766,0.09760558646590256,0.0,None,2,,,500,0.0,0.0,0.0,0.0,13.213347603467081,,,
R4,Trending_MeanShift,0.999963733939523,0.9998554992130413,0.0,None,250,,,500,,,0.0,0.0,1.2390212477679077,,250.0,
R1,Composite,0.9919640348378359,0.9605849478003557,0.0,12,12,12.0,24.0,500,0.18618394646769815,-2.5194508159577073e-05,15.892653385267689,6.10375038091713,0.9206281436279056,,,
R2,Seasonal,0.07116378388711475,0.998318983005207,0.0,12,24,12.0,24.0,500,0.0,0.0,10.687219115078419,10.467445675463864,0.5204920658894795,,,
R3,Stationary_AR,0.3163222218434538,0.28449874670358444,0.0,None,11,,,500,0.0,0.0,0.0,0.0,5.0,0.5065987263197518,,
R4,Trending_MeanShift,0.999975217747246,0.9999009030062603,0.0,None,250,,,500,,,0.0,0.0,0.8367343710901826,,250.0,
R1,Composite,0.9971598737225296,0.9496592162120194,0.0,24,24,24.0,48.0,500,0.26975390111846365,-4.5783776728970556e-05,11.650260129291723,4.601303457187687,0.9073661407294504,,,
R2,Seasonal,0.6673655797636991,0.9841845313906815,0.0,24,24,24.0,48.0,500,0.0,0.0,24.98682565786967,5.326892054879192,1.1798854943794672,,,
R3,Stationary_WN,0.19031306911848067,0.08425834386166398,0.0,None,3,,,500,0.0,0.0,0.0,0.0,11.47482283315606,,,
R4,Trending_ExponentialGrowth,0.96816817475319,0.21434203489743375,0.0,None,24,,,500,,,0.0,0.0,1.4075641088985829,,,
R1,Composite,0.9990305653416421,0.9672046970212494,0.0,48,50,48.0,96.0,500,-0.350079876718856,-3.668140251520753e-05,12.563925821793278,2.051802343420103,1.208364548947132,,,
R2,Seasonal,0.6562568239338973,0.957026064699071,0.0,48,50,48.0,96.0,500,0.0,0.0,23.836395542128848,8.578022246141554,0.6541229839965734,,,
R3,Stationary_WN,0.16777056812049995,0.07979024267602008,0.0,None,2,,,500,0.0,0.0,0.0,0.0,6.503123035222897,,,
R4,Trending_ExponentialGrowth,0.9979955645536392,0.20338096557469043,0.0,None,24,,,500,,,0.0,0.0,0.6575664800027207,,,
R1,Composite,0.9991027233789618,0.9801819389079529,0.0,24,24,24.0,48.0,500,0.3533079982663616,4.3717030596744744e-05,16.036339616315583,4.144773343542822,0.6798756319396307,,,
R2,Seasonal,0.6938322463339333,0.9614492085217441,0.0,24,24,24.0,48.0,500,0.0,0.0,25.851975653822645,9.398020504492635,1.341619176773635,,,
R3,Stationary_WN,0.11317849293597937,0.23186261001165354,0.0,None,7,,,500,0.0,0.0,0.0,0.0,8.740746418601073,,,
R4,Trending_RandomWalkDrift,0.9924859123742911,0.25158879945145773,0.0,None,24,,,500,,,0.0,0.0,0.8787879583112361,,,-0.12526348313278346
R1,Composite,0.9959586916279312,0.9299361111313035,0.0,12,12,12.0,24.0,500,-0.3314069512491574,4.266655608210957e-05,14.715940853343207,7.7522848078412405,1.0880505303884735,,,
R2,Seasonal,0.7439586120810817,0.9892559747385195,0.0,12,12,12.0,24.0,500,0.0,0.0,26.54900065754384,5.375807450330381,0.5900962121779844,,,
R3,Stationary_WN,0.18258617641194275,0.27532836793750537,0.0,None,6,,,500,0.0,0.0,0.0,0.0,5.981437103847415,,,
R4,Trending_ExponentialGrowth,0.9919915287840637,0.1775222942608743,0.0,None,24,,,500,,,0.0,0.0,1.3609284733537597,,,
R1,Composite,0.9971924787464028,0.986121335113481,0.0,24,24,24.0,48.0,500,-0.24574833369419605,-1.1065959096491495e-05,22.62060214568507,4.207394518699501,1.2666273586879104,,,
R2,Seasonal,0.7016338976790394,0.9428904550699717,0.0,24,24,24.0,48.0,500,0.0,0.0,19.25816924207439,8.70421050592569,1.010527083565592,,,
R3,Stationary_WN,0.15609111238908058,0.32332275172447666,0.0,None,8,,,500,0.0,0.0,0.0,0.0,8.383984943399021,,,
R4,Trending_RandomWalkDrift,0.9740273139431805,0.5713167884415141,0.0,None,125,,,500,,,0.0,0.0,0.6141076619137757,,,-0.3875112224141166
R1,Composite,0.994459218113685,0.9897762715450206,0.0,12,12,12.0,24.0,500,0.1323498896907905,2.184376194832573e-05,21.574979801996186,2.34682451127871,1.2882078536743644,,,
R2,Seasonal,0.7275641833006865,0.9486122174515921,0.0,12,12,12.0,24.0,500,0.0,0.0,15.4647802734953,6.632299236617312,1.163590982088947,,,
R3,Stationary_AR,0.13671141858638092,0.26246193485667857,0.0,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.5463820562365583,,
R4,Trending_ExponentialGrowth,0.9983513130029397,0.22914887664271422,0.0,None,24,,,500,,,0.0,0.0,1.2318628540744696,,,
R1,Composite,0.9983550551589484,0.9494791977021079,0.0,12,12,12.0,24.0,500,0.3704846927558786,-3.5608899536250644e-05,12.485163086126224,4.8119198304651025,1.1737635486296356,,,
R2,Seasonal,0.7047355555343007,0.8855657077556172,0.0,12,12,12.0,24.0,500,0.0,0.0,13.629404051571568,8.779994418262573,1.883505380921949,,,
R3,Stationary_AR,0.12069230638025108,0.3285844086594083,0.0,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.539241737484316,,
R4,Trending_MeanShift,0.9999717156131311,0.9998870117373878,0.0,None,250,,,500,,,0.0,0.0,1.0167888835605705,,250.0,
R1,Composite,0.9847957214052181,0.9249630061690707,0.0,48,50,48.0,96.0,500,0.14121777436396296,2.537209310916583e-05,14.111156396637647,6.381996572276277,1.250614139822865,,,
R2,Seasonal,0.6421371254334516,0.9535756707940329,0.0,48,50,48.0,96.0,500,0.0,0.0,24.2330898389519,8.904107163007186,1.3448980902401289,,,
R3,Stationary_WN,0.22875290347759247,0.1771362787582167,0.0,None,3,,,500,0.0,0.0,0.0,0.0,5.487860893886146,,,
R4,Trending_RandomWalkDrift,0.9728416715566565,0.0,0.0,None,24,,,500,,,0.0,0.0,0.7526193964871142,,,0.18355153386420567
R1,Composite,0.9988492425273519,0.9250027682087245,0.0,48,50,48.0,96.0,500,0.35013785549945053,-3.562940426103069e-05,8.155759368136646,2.060307594091114,1.2726889545555942,,,
R2,Seasonal,0.6520323726697885,0.8756368084774807,0.0,48,50,48.0,96.0,500,0.0,0.0,15.828255688739512,10.136800072184638,1.6243593353697319,,,
R3,Stationary_AR,0.10807266776712787,0.2077323031938385,0.0,None,38,,,500,0.0,0.0,0.0,0.0,5.0,0.590387974911539,,
R4,Trending_RandomWalkDrift,0.8885009259317916,0.0,0.0,None,125,,,500,,,0.0,0.0,0.8871134992427724,,,0.1184495932275007
R1,Composite,0.9987889206034407,0.9819416019471852,0.0,12,12,12.0,24.0,500,0.3049388825701091,4.718492220578295e-05,17.490136071955586,2.390716776976352,1.2964644078778547,,,
R2,Seasonal,0.6564953112053493,0.9446291009379592,0.0,12,12,12.0,24.0,500,0.0,0.0,12.587451114847338,4.932319113190968,1.4634513839784646,,,
R3,Stationary_AR,0.04891621013625369,0.35034095614107874,0.0,None,100,,,500,0.0,0.0,0.0,0.0,5.0,0.6411151160376339,,
R4,Trending_RandomWalkDrift,0.9967711699384221,0.9290827692060512,0.0,None,250,,,500,,,0.0,0.0,0.9917342811075878,,,0.3090187995276659
R1,Composite,0.9771589576047155,0.9081965291857308,0.0,24,24,24.0,48.0,500,-0.11247832775660897,-1.636064365498654e-05,11.764636225232053,6.737703488959518,1.2615362632237308,,,
R2,Seasonal,0.7104304486341697,0.8115672435845178,0.0,24,24,24.0,48.0,500,0.0,0.0,10.10087082279237,9.344279658322073,0.7277961335172267,,,
R3,Stationary_WN,0.10595590546758216,0.26694005339833526,0.0,None,8,,,500,0.0,0.0,0.0,0.0,13.090986785888237,,,
R4,Trending_RandomWalkDrift,0.9096743593233863,0.49814750500920757,0.0,None,250,,,500,,,0.0,0.0,1.3112803000701883,,,-0.1605172082400937
R1,Composite,0.9874414811192964,0.9544951544353792,0.0,12,12,12.0,24.0,500,0.1743535001616619,-1.2983143441834925e-05,17.878291902023932,7.453213780655243,1.113500301231987,,,
R2,Seasonal,0.7401156794089467,0.8685461334418821,0.0,12,12,12.0,24.0,500,0.0,0.0,14.774029091884886,11.09226984801409,1.3690657256089656,,,
R3,Stationary_WN,0.1122399717107011,0.09388220180987394,0.0,None,4,,,500,0.0,0.0,0.0,0.0,11.732295816957212,,,
R4,Trending_MeanShift,0.9998999569984387,0.9996019815527538,0.0,None,250,,,500,,,0.0,0.0,0.9229044933064444,,250.0,
